2026-06-13 17:27:23, tokens_remaining: 1061, call: events, phase: idle
2026-06-13 17:28:23, tokens_remaining: 2499, call: scores, phase: idle
2026-06-13 17:29:24, tokens_remaining: 2498, call: scores, phase: idle
2026-06-13 17:30:25, tokens_remaining: 2497, call: scores, phase: idle
2026-06-13 17:31:25, tokens_remaining: 2496, call: scores, phase: idle
2026-06-13 17:32:25, tokens_remaining: 2495, call: scores, phase: idle
2026-06-13 17:33:26, tokens_remaining: 2494, call: scores, phase: idle
2026-06-13 17:34:27, tokens_remaining: 2493, call: scores, phase: idle
2026-06-13 17:35:27, tokens_remaining: 2492, call: scores, phase: idle
2026-06-13 17:36:28, tokens_remaining: 2491, call: events, phase: idle
2026-06-13 17:37:28, tokens_remaining: 2490, call: scores, phase: idle
2026-06-13 17:38:29, tokens_remaining: 2489, call: scores, phase: idle
2026-06-13 17:39:30, tokens_remaining: 2488, call: scores, phase: idle
2026-06-13 17:40:30, tokens_remaining: 2487, call: scores, phase: idle
2026-06-13 17:41:31, tokens_remaining: 2486, call: scores, phase: idle
2026-06-13 17:42:31, tokens_remaining: 2485, call: scores, phase: idle
2026-06-13 17:43:32, tokens_remaining: 2484, call: scores, phase: idle
2026-06-13 17:53:52, tokens_remaining: 2483, call: events, phase: pregame
2026-06-13 17:53:52, STATE_CHANGE: Brazil vs Morocco [— -> NS]
2026-06-13 17:54:12, tokens_remaining: 2482, call: scores, phase: pregame
2026-06-13 17:54:33, tokens_remaining: 2481, call: scores, phase: pregame
2026-06-13 17:54:53, tokens_remaining: 2480, call: scores, phase: pregame
2026-06-13 17:55:13, tokens_remaining: 2479, call: scores, phase: pregame
2026-06-13 17:55:34, tokens_remaining: 2478, call: scores, phase: pregame
2026-06-13 17:55:54, tokens_remaining: 2477, call: scores, phase: pregame
2026-06-13 17:56:14, tokens_remaining: 2476, call: scores, phase: pregame
2026-06-13 17:56:35, tokens_remaining: 2475, call: scores, phase: pregame
2026-06-13 17:56:55, tokens_remaining: 2474, call: events, phase: pregame
2026-06-13 17:57:16, tokens_remaining: 2473, call: scores, phase: pregame
2026-06-13 17:57:36, tokens_remaining: 2472, call: scores, phase: pregame
2026-06-13 17:57:56, tokens_remaining: 2471, call: scores, phase: pregame
2026-06-13 17:58:17, tokens_remaining: 2470, call: scores, phase: pregame
2026-06-13 17:58:37, tokens_remaining: 2469, call: scores, phase: pregame
2026-06-13 17:58:58, tokens_remaining: 2468, call: scores, phase: pregame
2026-06-13 17:59:18, tokens_remaining: 2467, call: scores, phase: pregame
2026-06-13 17:59:38, tokens_remaining: 2466, call: scores, phase: pregame
2026-06-13 17:59:59, tokens_remaining: 2465, call: scores, phase: pregame
