2026-06-16 18:36:36, tokens_remaining: 2499, call: events, phase: idle
2026-06-16 18:36:36, EVENT: GOAL 29' Erling Haaland (0-1) [Iraq vs Norway]
2026-06-16 18:36:36, EVENT: GOAL 39' Aymen Hussein (1-1) [Iraq vs Norway]
2026-06-16 18:36:36, EVENT: GOAL 43' Erling Haaland (1-2) [Iraq vs Norway]
2026-06-16 18:36:36, EVENT: SUBSTITUTION 59' Marko Farji [Iraq vs Norway]
2026-06-16 18:36:36, EVENT: SUBSTITUTION 59' Zidane Iqbal [Iraq vs Norway]
2026-06-16 18:36:36, EVENT: SUBSTITUTION 73' Leo Østigård [Iraq vs Norway]
2026-06-16 18:36:36, EVENT: SUBSTITUTION 73' Andreas Schjelderup [Iraq vs Norway]
2026-06-16 18:36:36, EVENT: SUBSTITUTION 73' Kristian Thorstvedt [Iraq vs Norway]
2026-06-16 18:36:36, STATE_CHANGE: Iraq vs Norway [— -> 2H]
2026-06-16 18:36:38, tokens_remaining: 2498, call: scores, phase: playing
2026-06-16 18:36:38, tokens_remaining: 2498, call: scores, phase: playing
2026-06-16 18:36:40, tokens_remaining: 2497, call: scores, phase: playing
2026-06-16 18:36:41, tokens_remaining: 2496, call: scores, phase: playing
2026-06-16 18:36:43, tokens_remaining: 2496, call: scores, phase: playing
2026-06-16 18:36:44, tokens_remaining: 2495, call: scores, phase: playing
2026-06-16 18:36:45, tokens_remaining: 2495, call: scores, phase: playing
2026-06-16 18:36:46, tokens_remaining: 2494, call: scores, phase: playing
2026-06-16 18:36:47, tokens_remaining: 2493, call: events, phase: playing
2026-06-16 18:36:47, EVENT: SUBSTITUTION 73' Mustafa Saadoon [Iraq vs Norway]
2026-06-16 18:36:47, EVENT: SUBSTITUTION 73' None [Iraq vs Norway]
2026-06-16 18:36:47, EVENT: SUBSTITUTION 73' None [Iraq vs Norway]
2026-06-16 18:36:48, tokens_remaining: 2492, call: scores, phase: playing
2026-06-16 18:36:49, tokens_remaining: 2492, call: scores, phase: playing
2026-06-16 18:36:53, tokens_remaining: 2491, call: scores, phase: playing
2026-06-16 18:36:54, tokens_remaining: 2491, call: scores, phase: playing
2026-06-16 18:36:55, tokens_remaining: 2490, call: scores, phase: playing
2026-06-16 18:36:56, tokens_remaining: 2490, call: scores, phase: playing
2026-06-16 18:36:57, tokens_remaining: 2489, call: scores, phase: playing
2026-06-16 18:36:57, tokens_remaining: 2489, call: scores, phase: playing
2026-06-16 18:36:58, tokens_remaining: 2488, call: scores, phase: playing
2026-06-16 18:36:59, tokens_remaining: 2487, call: events, phase: playing
2026-06-16 18:37:00, tokens_remaining: 2486, call: scores, phase: playing
2026-06-16 18:37:01, tokens_remaining: 2486, call: scores, phase: playing
2026-06-16 18:37:02, tokens_remaining: 2485, call: scores, phase: playing
2026-06-16 18:37:03, tokens_remaining: 2485, call: scores, phase: playing
2026-06-16 18:37:04, tokens_remaining: 2484, call: scores, phase: playing
2026-06-16 18:37:05, tokens_remaining: 2484, call: scores, phase: playing
2026-06-16 18:37:06, tokens_remaining: 2483, call: scores, phase: playing
2026-06-16 18:37:06, tokens_remaining: 2483, call: scores, phase: playing
2026-06-16 18:37:07, tokens_remaining: 2482, call: scores, phase: playing
2026-06-16 18:37:08, tokens_remaining: 2481, call: events, phase: playing
2026-06-16 18:37:09, tokens_remaining: 2480, call: scores, phase: playing
2026-06-16 18:37:10, tokens_remaining: 2480, call: scores, phase: playing
2026-06-16 18:37:11, tokens_remaining: 2479, call: scores, phase: playing
2026-06-16 18:37:12, tokens_remaining: 2479, call: scores, phase: playing
2026-06-16 18:37:13, tokens_remaining: 2478, call: scores, phase: playing
2026-06-16 18:37:14, tokens_remaining: 2478, call: scores, phase: playing
2026-06-16 18:37:15, tokens_remaining: 2477, call: scores, phase: playing
2026-06-16 18:37:16, tokens_remaining: 2477, call: scores, phase: playing
2026-06-16 18:37:17, tokens_remaining: 2476, call: scores, phase: playing
2026-06-16 18:37:18, tokens_remaining: 2475, call: events, phase: playing
2026-06-16 18:37:19, tokens_remaining: 2474, call: scores, phase: playing
2026-06-16 18:37:20, tokens_remaining: 2474, call: scores, phase: playing
2026-06-16 18:37:21, tokens_remaining: 2473, call: scores, phase: playing
2026-06-16 18:37:21, tokens_remaining: 2473, call: scores, phase: playing
2026-06-16 18:37:22, tokens_remaining: 2472, call: scores, phase: playing
2026-06-16 18:37:23, tokens_remaining: 2472, call: scores, phase: playing
2026-06-16 18:37:24, tokens_remaining: 2471, call: scores, phase: playing
2026-06-16 18:37:25, tokens_remaining: 2471, call: scores, phase: playing
2026-06-16 18:37:26, tokens_remaining: 2470, call: scores, phase: playing
2026-06-16 18:37:27, tokens_remaining: 2469, call: events, phase: playing
2026-06-16 18:37:28, tokens_remaining: 2468, call: scores, phase: playing
2026-06-16 18:37:29, tokens_remaining: 2468, call: scores, phase: playing
2026-06-16 18:37:30, tokens_remaining: 2467, call: scores, phase: playing
2026-06-16 18:37:31, tokens_remaining: 2467, call: scores, phase: playing
2026-06-16 18:37:32, tokens_remaining: 2466, call: scores, phase: playing
2026-06-16 18:37:32, tokens_remaining: 2466, call: scores, phase: playing
2026-06-16 18:37:33, tokens_remaining: 2465, call: scores, phase: playing
2026-06-16 18:37:34, tokens_remaining: 2465, call: scores, phase: playing
2026-06-16 18:37:35, tokens_remaining: 2464, call: scores, phase: playing
2026-06-16 18:37:36, tokens_remaining: 2463, call: events, phase: playing
2026-06-16 18:37:37, tokens_remaining: 2462, call: scores, phase: playing
2026-06-16 18:37:38, tokens_remaining: 2462, call: scores, phase: playing
2026-06-16 18:37:39, tokens_remaining: 2461, call: scores, phase: playing
2026-06-16 18:37:40, tokens_remaining: 2461, call: scores, phase: playing
2026-06-16 18:37:41, tokens_remaining: 2460, call: scores, phase: playing
2026-06-16 18:37:42, tokens_remaining: 2460, call: scores, phase: playing
2026-06-16 18:37:43, tokens_remaining: 2459, call: scores, phase: playing
2026-06-16 18:37:44, tokens_remaining: 2459, call: scores, phase: playing
2026-06-16 18:37:46, tokens_remaining: 2458, call: scores, phase: playing
2026-06-16 18:37:47, tokens_remaining: 2457, call: events, phase: playing
2026-06-16 18:37:48, tokens_remaining: 2456, call: scores, phase: playing
2026-06-16 18:37:49, tokens_remaining: 2456, call: scores, phase: playing
2026-06-16 18:37:50, tokens_remaining: 2455, call: scores, phase: playing
2026-06-16 18:37:51, tokens_remaining: 2455, call: scores, phase: playing
2026-06-16 18:37:52, tokens_remaining: 2454, call: scores, phase: playing
2026-06-16 18:37:52, tokens_remaining: 2454, call: scores, phase: playing
2026-06-16 18:37:53, tokens_remaining: 2453, call: scores, phase: playing
2026-06-16 18:37:54, tokens_remaining: 2453, call: scores, phase: playing
2026-06-16 18:37:55, tokens_remaining: 2452, call: scores, phase: playing
2026-06-16 18:37:56, tokens_remaining: 2451, call: events, phase: playing
2026-06-16 18:37:57, tokens_remaining: 2450, call: scores, phase: playing
2026-06-16 18:37:58, tokens_remaining: 2450, call: scores, phase: playing
2026-06-16 18:37:59, tokens_remaining: 2449, call: scores, phase: playing
2026-06-16 18:38:00, tokens_remaining: 2449, call: scores, phase: playing
2026-06-16 18:38:01, tokens_remaining: 2448, call: scores, phase: playing
2026-06-16 18:38:02, tokens_remaining: 2448, call: scores, phase: playing
2026-06-16 18:38:03, tokens_remaining: 2447, call: scores, phase: playing
2026-06-16 18:38:03, tokens_remaining: 2447, call: scores, phase: playing
2026-06-16 18:38:04, tokens_remaining: 2446, call: scores, phase: playing
2026-06-16 18:38:06, tokens_remaining: 2445, call: events, phase: playing
2026-06-16 18:38:07, tokens_remaining: 2444, call: scores, phase: playing
2026-06-16 18:38:07, tokens_remaining: 2444, call: scores, phase: playing
2026-06-16 18:38:08, tokens_remaining: 2443, call: scores, phase: playing
2026-06-16 18:38:09, tokens_remaining: 2443, call: scores, phase: playing
2026-06-16 18:38:10, tokens_remaining: 2442, call: scores, phase: playing
2026-06-16 18:38:11, tokens_remaining: 2442, call: scores, phase: playing
2026-06-16 18:38:12, tokens_remaining: 2441, call: scores, phase: playing
2026-06-16 18:38:12, tokens_remaining: 2441, call: scores, phase: playing
