2026-06-14 19:36:29, tokens_remaining: 1195, call: events, phase: idle
2026-06-14 19:36:29, EVENT: SUBSTITUTION 56' Nilson Angulo [Côte d'Ivoire vs Ecuador]
2026-06-14 19:36:29, EVENT: SUBSTITUTION 56' Ange-Yoan Bonny [Côte d'Ivoire vs Ecuador]
2026-06-14 19:36:29, EVENT: SUBSTITUTION 56' Amad Diallo [Côte d'Ivoire vs Ecuador]
2026-06-14 19:36:29, EVENT: SUBSTITUTION 62' Jackson Porozo [Côte d'Ivoire vs Ecuador]
2026-06-14 19:36:29, EVENT: SUBSTITUTION 62' Angelo Preciado [Côte d'Ivoire vs Ecuador]
2026-06-14 19:36:29, EVENT: YELLOW_CARD 28' Seko Fofana [Côte d'Ivoire vs Ecuador]
2026-06-14 19:36:29, EVENT: YELLOW_CARD 39' Franck Kessié [Côte d'Ivoire vs Ecuador]
2026-06-14 19:36:29, EVENT: YELLOW_CARD 40' Guela Doué [Côte d'Ivoire vs Ecuador]
2026-06-14 19:36:29, STATE_CHANGE: Côte d'Ivoire vs Ecuador [— -> 2H]
2026-06-14 19:36:30, tokens_remaining: 1194, call: scores, phase: playing
2026-06-14 19:36:31, tokens_remaining: 1194, call: scores, phase: playing
2026-06-14 19:36:31, tokens_remaining: 1194, call: scores, phase: playing
2026-06-14 19:36:32, tokens_remaining: 1193, call: scores, phase: playing
2026-06-14 19:36:32, tokens_remaining: 1193, call: scores, phase: playing
2026-06-14 19:36:33, tokens_remaining: 1193, call: scores, phase: playing
2026-06-14 19:36:34, tokens_remaining: 1192, call: scores, phase: playing
2026-06-14 19:36:34, tokens_remaining: 1192, call: scores, phase: playing
2026-06-14 19:36:35, tokens_remaining: 1191, call: events, phase: playing
2026-06-14 19:36:36, tokens_remaining: 1190, call: scores, phase: playing
2026-06-14 19:36:36, tokens_remaining: 1190, call: scores, phase: playing
2026-06-14 19:36:36, tokens_remaining: 1190, call: scores, phase: playing
2026-06-14 19:36:37, tokens_remaining: 1189, call: scores, phase: playing
2026-06-14 19:36:38, tokens_remaining: 1189, call: scores, phase: playing
2026-06-14 19:36:38, tokens_remaining: 1189, call: scores, phase: playing
2026-06-14 19:36:39, tokens_remaining: 1188, call: scores, phase: playing
