2026-06-14 15:14:57, tokens_remaining: 2499, call: scores, phase: idle
2026-06-14 15:14:57, STATE_CHANGE: Netherlands vs Japan [— -> 1H]
2026-06-14 15:14:58, tokens_remaining: 2498, call: events, phase: playing
2026-06-14 15:14:59, tokens_remaining: 2497, call: scores, phase: playing
2026-06-14 15:15:01, tokens_remaining: 2496, call: scores, phase: playing
2026-06-14 15:15:03, tokens_remaining: 2495, call: scores, phase: playing
2026-06-14 15:15:04, tokens_remaining: 2494, call: scores, phase: playing
2026-06-14 15:15:06, tokens_remaining: 2493, call: scores, phase: playing
2026-06-14 15:15:07, tokens_remaining: 2492, call: scores, phase: playing
2026-06-14 15:15:08, tokens_remaining: 2491, call: scores, phase: playing
2026-06-14 15:15:10, tokens_remaining: 2490, call: scores, phase: playing
2026-06-14 15:15:11, tokens_remaining: 2489, call: scores, phase: playing
2026-06-14 15:15:13, tokens_remaining: 2488, call: events, phase: playing
2026-06-14 15:15:14, tokens_remaining: 2487, call: scores, phase: playing
2026-06-14 15:15:16, tokens_remaining: 2486, call: scores, phase: playing
2026-06-14 15:15:17, tokens_remaining: 2485, call: scores, phase: playing
2026-06-14 15:15:18, tokens_remaining: 2484, call: scores, phase: playing
2026-06-14 15:15:20, tokens_remaining: 2483, call: scores, phase: playing
2026-06-14 15:15:21, tokens_remaining: 2482, call: scores, phase: playing
2026-06-14 15:15:23, tokens_remaining: 2481, call: scores, phase: playing
2026-06-14 15:15:24, tokens_remaining: 2480, call: scores, phase: playing
2026-06-14 15:15:25, tokens_remaining: 2479, call: scores, phase: playing
2026-06-14 15:15:27, tokens_remaining: 2478, call: events, phase: playing
2026-06-14 15:15:28, tokens_remaining: 2477, call: scores, phase: playing
2026-06-14 15:15:30, tokens_remaining: 2476, call: scores, phase: playing
2026-06-14 15:15:31, tokens_remaining: 2475, call: scores, phase: playing
2026-06-14 15:15:32, tokens_remaining: 2474, call: scores, phase: playing
2026-06-14 15:15:34, tokens_remaining: 2473, call: scores, phase: playing
2026-06-14 15:15:35, tokens_remaining: 2472, call: scores, phase: playing
2026-06-14 15:15:37, tokens_remaining: 2471, call: scores, phase: playing
2026-06-14 15:15:38, tokens_remaining: 2470, call: scores, phase: playing
2026-06-14 15:15:39, tokens_remaining: 2469, call: scores, phase: playing
2026-06-14 15:15:41, tokens_remaining: 2468, call: events, phase: playing
2026-06-14 15:15:42, tokens_remaining: 2467, call: scores, phase: playing
2026-06-14 15:15:44, tokens_remaining: 2466, call: scores, phase: playing
2026-06-14 15:15:45, tokens_remaining: 2465, call: scores, phase: playing
2026-06-14 15:15:47, tokens_remaining: 2464, call: scores, phase: playing
2026-06-14 15:15:48, tokens_remaining: 2463, call: scores, phase: playing
2026-06-14 15:15:50, tokens_remaining: 2462, call: scores, phase: playing
2026-06-14 15:15:51, tokens_remaining: 2461, call: scores, phase: playing
2026-06-14 15:15:52, tokens_remaining: 2460, call: scores, phase: playing
2026-06-14 15:15:54, tokens_remaining: 2459, call: scores, phase: playing
