2026-06-13 18:46:16, tokens_remaining: 1888, call: events, phase: idle
2026-06-13 18:46:16, EVENT: GOAL 21' Ismael Saibari (0-1) [Brazil vs Morocco]
2026-06-13 18:46:16, EVENT: GOAL 32' Vinicius Junior (1-1) [Brazil vs Morocco]
2026-06-13 18:46:16, EVENT: YELLOW_CARD 38' Casemiro [Brazil vs Morocco]
2026-06-13 18:46:16, STATE_CHANGE: Brazil vs Morocco [— -> 1H]
2026-06-13 18:46:17, tokens_remaining: 1887, call: scores, phase: playing
2026-06-13 18:46:19, tokens_remaining: 1886, call: scores, phase: playing
2026-06-13 18:46:20, tokens_remaining: 1885, call: scores, phase: playing
2026-06-13 18:46:22, tokens_remaining: 1884, call: scores, phase: playing
2026-06-13 18:46:23, tokens_remaining: 1883, call: scores, phase: playing
2026-06-13 18:46:24, tokens_remaining: 1882, call: scores, phase: playing
2026-06-13 18:46:25, tokens_remaining: 1881, call: scores, phase: playing
2026-06-13 18:46:26, tokens_remaining: 1881, call: scores, phase: playing
2026-06-13 18:46:28, tokens_remaining: 1880, call: events, phase: playing
2026-06-13 18:46:29, tokens_remaining: 1879, call: scores, phase: playing
2026-06-13 18:46:30, tokens_remaining: 1879, call: scores, phase: playing
2026-06-13 18:46:31, tokens_remaining: 1878, call: scores, phase: playing
2026-06-13 18:46:32, tokens_remaining: 1878, call: scores, phase: playing
2026-06-13 18:46:33, tokens_remaining: 1877, call: scores, phase: playing
2026-06-13 18:46:34, tokens_remaining: 1877, call: scores, phase: playing
2026-06-13 18:46:35, tokens_remaining: 1876, call: scores, phase: playing
2026-06-13 18:46:36, tokens_remaining: 1876, call: scores, phase: playing
2026-06-13 18:46:38, tokens_remaining: 1875, call: scores, phase: playing
2026-06-13 18:46:39, tokens_remaining: 1874, call: events, phase: playing
2026-06-13 18:46:40, tokens_remaining: 1873, call: scores, phase: playing
2026-06-13 18:46:41, tokens_remaining: 1873, call: scores, phase: playing
2026-06-13 18:46:42, tokens_remaining: 1872, call: scores, phase: playing
2026-06-13 18:46:43, tokens_remaining: 1872, call: scores, phase: playing
2026-06-13 18:46:44, tokens_remaining: 1871, call: scores, phase: playing
2026-06-13 18:46:45, tokens_remaining: 1871, call: scores, phase: playing
2026-06-13 18:46:46, tokens_remaining: 1870, call: scores, phase: playing
2026-06-13 18:46:47, tokens_remaining: 1870, call: scores, phase: playing
2026-06-13 18:46:49, tokens_remaining: 1869, call: scores, phase: playing
2026-06-13 18:46:50, tokens_remaining: 1868, call: events, phase: playing
2026-06-13 18:46:51, tokens_remaining: 1867, call: scores, phase: playing
2026-06-13 18:46:52, tokens_remaining: 1867, call: scores, phase: playing
2026-06-13 18:46:53, tokens_remaining: 1866, call: scores, phase: playing
2026-06-13 18:46:54, tokens_remaining: 1866, call: scores, phase: playing
2026-06-13 18:46:55, tokens_remaining: 1865, call: scores, phase: playing
2026-06-13 18:46:56, tokens_remaining: 1865, call: scores, phase: playing
2026-06-13 18:46:57, tokens_remaining: 1864, call: scores, phase: playing
2026-06-13 18:46:58, tokens_remaining: 1864, call: scores, phase: playing
2026-06-13 18:46:59, tokens_remaining: 1863, call: scores, phase: playing
2026-06-13 18:47:01, tokens_remaining: 1862, call: events, phase: playing
2026-06-13 18:47:02, tokens_remaining: 1861, call: scores, phase: playing
2026-06-13 18:47:04, tokens_remaining: 1860, call: scores, phase: playing
2026-06-13 18:47:05, tokens_remaining: 1860, call: scores, phase: playing
2026-06-13 18:47:06, tokens_remaining: 1859, call: scores, phase: playing
2026-06-13 18:47:07, tokens_remaining: 1859, call: scores, phase: playing
2026-06-13 18:47:08, tokens_remaining: 1858, call: scores, phase: playing
2026-06-13 18:47:09, tokens_remaining: 1858, call: scores, phase: playing
2026-06-13 18:47:10, tokens_remaining: 1857, call: scores, phase: playing
2026-06-13 18:47:11, tokens_remaining: 1857, call: scores, phase: playing
2026-06-13 18:47:12, tokens_remaining: 1856, call: events, phase: playing
2026-06-13 18:47:13, tokens_remaining: 1855, call: scores, phase: playing
2026-06-13 18:47:14, tokens_remaining: 1855, call: scores, phase: playing
2026-06-13 18:47:15, tokens_remaining: 1854, call: scores, phase: playing
2026-06-13 18:47:16, tokens_remaining: 1854, call: scores, phase: playing
2026-06-13 18:47:18, tokens_remaining: 1853, call: scores, phase: playing
2026-06-13 18:47:18, tokens_remaining: 1853, call: scores, phase: playing
2026-06-13 18:47:20, tokens_remaining: 1852, call: scores, phase: playing
2026-06-13 18:47:21, tokens_remaining: 1852, call: scores, phase: playing
2026-06-13 18:47:22, tokens_remaining: 1851, call: scores, phase: playing
2026-06-13 18:47:23, tokens_remaining: 1850, call: events, phase: playing
2026-06-13 18:47:24, tokens_remaining: 1849, call: scores, phase: playing
2026-06-13 18:47:25, tokens_remaining: 1849, call: scores, phase: playing
2026-06-13 18:47:26, tokens_remaining: 1848, call: scores, phase: playing
2026-06-13 18:47:27, tokens_remaining: 1848, call: scores, phase: playing
2026-06-13 18:47:28, tokens_remaining: 1847, call: scores, phase: playing
2026-06-13 18:47:29, tokens_remaining: 1847, call: scores, phase: playing
2026-06-13 18:47:31, tokens_remaining: 1846, call: scores, phase: playing
2026-06-13 18:47:31, tokens_remaining: 1846, call: scores, phase: playing
2026-06-13 18:47:33, tokens_remaining: 1845, call: scores, phase: playing
2026-06-13 18:47:34, tokens_remaining: 1844, call: events, phase: playing
2026-06-13 18:47:35, tokens_remaining: 1843, call: scores, phase: playing
2026-06-13 18:47:36, tokens_remaining: 1843, call: scores, phase: playing
2026-06-13 18:47:37, tokens_remaining: 1842, call: scores, phase: playing
2026-06-13 18:47:38, tokens_remaining: 1842, call: scores, phase: playing
2026-06-13 18:47:39, tokens_remaining: 1841, call: scores, phase: playing
2026-06-13 18:47:40, tokens_remaining: 1841, call: scores, phase: playing
2026-06-13 18:47:41, tokens_remaining: 1840, call: scores, phase: playing
2026-06-13 18:47:42, tokens_remaining: 1840, call: scores, phase: playing
2026-06-13 18:47:43, tokens_remaining: 1839, call: scores, phase: playing
2026-06-13 18:47:45, tokens_remaining: 1838, call: events, phase: playing
2026-06-13 18:47:46, tokens_remaining: 1837, call: scores, phase: playing
2026-06-13 18:47:47, tokens_remaining: 1837, call: scores, phase: playing
2026-06-13 18:47:48, tokens_remaining: 1836, call: scores, phase: playing
2026-06-13 18:47:49, tokens_remaining: 1836, call: scores, phase: playing
2026-06-13 18:47:50, tokens_remaining: 1835, call: scores, phase: playing
2026-06-13 18:47:51, tokens_remaining: 1835, call: scores, phase: playing
2026-06-13 18:47:52, tokens_remaining: 1834, call: scores, phase: playing
2026-06-13 18:47:53, tokens_remaining: 1834, call: scores, phase: playing
2026-06-13 18:47:54, tokens_remaining: 1833, call: scores, phase: playing
2026-06-13 18:47:55, tokens_remaining: 1832, call: events, phase: playing
2026-06-13 18:47:55, EVENT: YELLOW_CARD 44' Roger Ibañez [Brazil vs Morocco]
2026-06-13 18:47:57, tokens_remaining: 1831, call: scores, phase: playing
2026-06-13 18:47:57, tokens_remaining: 1831, call: scores, phase: playing
2026-06-13 18:47:59, tokens_remaining: 1830, call: scores, phase: playing
2026-06-13 18:48:00, tokens_remaining: 1830, call: scores, phase: playing
2026-06-13 18:48:01, tokens_remaining: 1829, call: scores, phase: playing
2026-06-13 18:48:02, tokens_remaining: 1829, call: scores, phase: playing
2026-06-13 18:48:03, tokens_remaining: 1828, call: scores, phase: playing
2026-06-13 18:48:04, tokens_remaining: 1828, call: scores, phase: playing
2026-06-13 18:48:05, tokens_remaining: 1827, call: scores, phase: playing
2026-06-13 18:48:06, tokens_remaining: 1826, call: events, phase: playing
2026-06-13 18:48:07, tokens_remaining: 1825, call: scores, phase: playing
2026-06-13 18:48:08, tokens_remaining: 1825, call: scores, phase: playing
2026-06-13 18:48:09, tokens_remaining: 1824, call: scores, phase: playing
2026-06-13 18:48:10, tokens_remaining: 1824, call: scores, phase: playing
2026-06-13 18:48:12, tokens_remaining: 1823, call: scores, phase: playing
2026-06-13 18:48:13, tokens_remaining: 1823, call: scores, phase: playing
2026-06-13 18:48:14, tokens_remaining: 1822, call: scores, phase: playing
2026-06-13 18:48:15, tokens_remaining: 1822, call: scores, phase: playing
2026-06-13 18:48:16, tokens_remaining: 1821, call: scores, phase: playing
2026-06-13 18:48:17, tokens_remaining: 1820, call: events, phase: playing
2026-06-13 18:48:18, tokens_remaining: 1819, call: scores, phase: playing
2026-06-13 18:48:19, tokens_remaining: 1819, call: scores, phase: playing
2026-06-13 18:48:20, tokens_remaining: 1818, call: scores, phase: playing
2026-06-13 18:48:21, tokens_remaining: 1818, call: scores, phase: playing
2026-06-13 18:48:22, tokens_remaining: 1817, call: scores, phase: playing
2026-06-13 18:48:23, tokens_remaining: 1817, call: scores, phase: playing
2026-06-13 18:48:24, tokens_remaining: 1816, call: scores, phase: playing
2026-06-13 18:48:25, tokens_remaining: 1816, call: scores, phase: playing
2026-06-13 18:48:26, tokens_remaining: 1815, call: scores, phase: playing
2026-06-13 18:48:28, tokens_remaining: 1814, call: events, phase: playing
2026-06-13 18:48:29, tokens_remaining: 1813, call: scores, phase: playing
2026-06-13 18:48:30, tokens_remaining: 1813, call: scores, phase: playing
2026-06-13 18:48:31, tokens_remaining: 1812, call: scores, phase: playing
2026-06-13 18:48:32, tokens_remaining: 1812, call: scores, phase: playing
2026-06-13 18:48:33, tokens_remaining: 1811, call: scores, phase: playing
2026-06-13 18:48:35, tokens_remaining: 1810, call: scores, phase: playing
2026-06-13 18:48:36, tokens_remaining: 1810, call: scores, phase: playing
2026-06-13 18:48:37, tokens_remaining: 1809, call: scores, phase: playing
2026-06-13 18:48:38, tokens_remaining: 1809, call: scores, phase: playing
2026-06-13 18:48:39, tokens_remaining: 1808, call: events, phase: playing
2026-06-13 18:48:40, tokens_remaining: 1807, call: scores, phase: playing
2026-06-13 18:48:41, tokens_remaining: 1807, call: scores, phase: playing
2026-06-13 18:48:43, tokens_remaining: 1806, call: scores, phase: playing
2026-06-13 18:48:43, tokens_remaining: 1806, call: scores, phase: playing
