2026-06-14 13:24:23, tokens_remaining: 1823, call: events, phase: idle
2026-06-14 13:24:23, EVENT: GOAL 6' Felix Nmecha (1-0) [Germany vs Curacao]
2026-06-14 13:24:23, EVENT: GOAL 21' Livano Comenencia (1-1) [Germany vs Curacao]
2026-06-14 13:24:23, EVENT: GOAL 38' Nico Schlotterbeck (2-1) [Germany vs Curacao]
2026-06-14 13:24:23, EVENT: EVENT_16 45+5' Kai Havertz (3-1) [Germany vs Curacao]
2026-06-14 13:24:23, EVENT: GOAL 47' Jamal Musiala (4-1) [Germany vs Curacao]
2026-06-14 13:24:23, EVENT: SUBSTITUTION 46' Jeremy Antonisse [Germany vs Curacao]
2026-06-14 13:24:23, STATE_CHANGE: Germany vs Curacao [— -> 2H]
2026-06-14 13:24:23, tokens_remaining: 1822, call: scores, phase: playing
2026-06-14 13:24:24, tokens_remaining: 1822, call: scores, phase: playing
2026-06-14 13:24:25, tokens_remaining: 1821, call: scores, phase: playing
2026-06-14 13:24:26, tokens_remaining: 1821, call: scores, phase: playing
2026-06-14 13:24:27, tokens_remaining: 1820, call: scores, phase: playing
2026-06-14 13:24:29, tokens_remaining: 1820, call: scores, phase: playing
2026-06-14 13:24:35, tokens_remaining: 1819, call: scores, phase: playing
2026-06-14 13:24:37, tokens_remaining: 1818, call: scores, phase: playing
2026-06-14 13:24:41, tokens_remaining: 1817, call: events, phase: playing
2026-06-14 13:24:42, tokens_remaining: 1816, call: scores, phase: playing
2026-06-14 13:24:54, tokens_remaining: 1815, call: scores, phase: playing
2026-06-14 13:24:55, tokens_remaining: 1814, call: scores, phase: playing
2026-06-14 13:24:57, tokens_remaining: 1813, call: scores, phase: playing
2026-06-14 13:24:58, tokens_remaining: 1812, call: scores, phase: playing
2026-06-14 13:25:00, tokens_remaining: 1811, call: scores, phase: playing
2026-06-14 13:25:01, tokens_remaining: 1810, call: scores, phase: playing
2026-06-14 13:25:02, tokens_remaining: 1809, call: scores, phase: playing
2026-06-14 13:25:04, tokens_remaining: 1808, call: scores, phase: playing
2026-06-14 13:25:05, tokens_remaining: 1807, call: events, phase: playing
2026-06-14 13:25:07, tokens_remaining: 1806, call: scores, phase: playing
2026-06-14 13:25:08, tokens_remaining: 1805, call: scores, phase: playing
2026-06-14 13:25:10, tokens_remaining: 1804, call: scores, phase: playing
2026-06-14 13:25:11, tokens_remaining: 1803, call: scores, phase: playing
2026-06-14 13:25:13, tokens_remaining: 1802, call: scores, phase: playing
2026-06-14 13:25:14, tokens_remaining: 1801, call: scores, phase: playing
2026-06-14 13:25:15, tokens_remaining: 1800, call: scores, phase: playing
2026-06-14 13:25:17, tokens_remaining: 1799, call: scores, phase: playing
2026-06-14 13:25:18, tokens_remaining: 1798, call: scores, phase: playing
2026-06-14 13:25:20, tokens_remaining: 1797, call: events, phase: playing
2026-06-14 13:25:21, tokens_remaining: 1796, call: scores, phase: playing
2026-06-14 13:25:23, tokens_remaining: 1795, call: scores, phase: playing
2026-06-14 13:25:24, tokens_remaining: 1794, call: scores, phase: playing
2026-06-14 13:25:26, tokens_remaining: 1793, call: scores, phase: playing
2026-06-14 13:25:27, tokens_remaining: 1792, call: scores, phase: playing
2026-06-14 13:25:29, tokens_remaining: 1791, call: scores, phase: playing
2026-06-14 13:25:30, tokens_remaining: 1790, call: scores, phase: playing
2026-06-14 13:25:31, tokens_remaining: 1789, call: scores, phase: playing
2026-06-14 13:25:33, tokens_remaining: 1788, call: scores, phase: playing
2026-06-14 13:25:35, tokens_remaining: 1787, call: events, phase: playing
2026-06-14 13:25:36, tokens_remaining: 1786, call: scores, phase: playing
2026-06-14 13:25:38, tokens_remaining: 1785, call: scores, phase: playing
2026-06-14 13:25:39, tokens_remaining: 1784, call: scores, phase: playing
2026-06-14 13:25:40, tokens_remaining: 1783, call: scores, phase: playing
2026-06-14 13:25:42, tokens_remaining: 1782, call: scores, phase: playing
2026-06-14 13:25:43, tokens_remaining: 1781, call: scores, phase: playing
2026-06-14 13:25:45, tokens_remaining: 1780, call: scores, phase: playing
2026-06-14 13:25:46, tokens_remaining: 1779, call: scores, phase: playing
2026-06-14 13:25:47, tokens_remaining: 1778, call: scores, phase: playing
2026-06-14 13:25:50, tokens_remaining: 1777, call: events, phase: playing
2026-06-14 13:25:51, tokens_remaining: 1776, call: scores, phase: playing
2026-06-14 13:25:53, tokens_remaining: 1775, call: scores, phase: playing
2026-06-14 13:25:54, tokens_remaining: 1774, call: scores, phase: playing
2026-06-14 13:25:56, tokens_remaining: 1773, call: scores, phase: playing
2026-06-14 13:25:57, tokens_remaining: 1772, call: scores, phase: playing
2026-06-14 13:25:59, tokens_remaining: 1771, call: scores, phase: playing
2026-06-14 13:26:00, tokens_remaining: 1770, call: scores, phase: playing
2026-06-14 13:26:02, tokens_remaining: 1769, call: scores, phase: playing
2026-06-14 13:26:03, tokens_remaining: 1768, call: scores, phase: playing
2026-06-14 13:26:04, tokens_remaining: 1767, call: events, phase: playing
2026-06-14 13:26:06, tokens_remaining: 1766, call: scores, phase: playing
2026-06-14 13:26:07, tokens_remaining: 1765, call: scores, phase: playing
2026-06-14 13:26:09, tokens_remaining: 1764, call: scores, phase: playing
2026-06-14 13:26:10, tokens_remaining: 1763, call: scores, phase: playing
2026-06-14 13:26:12, tokens_remaining: 1762, call: scores, phase: playing
2026-06-14 13:26:13, tokens_remaining: 1761, call: scores, phase: playing
2026-06-14 13:26:14, tokens_remaining: 1760, call: scores, phase: playing
2026-06-14 13:26:16, tokens_remaining: 1759, call: scores, phase: playing
2026-06-14 13:26:17, tokens_remaining: 1758, call: scores, phase: playing
2026-06-14 13:26:19, tokens_remaining: 1757, call: events, phase: playing
2026-06-14 13:26:20, tokens_remaining: 1756, call: scores, phase: playing
2026-06-14 13:26:22, tokens_remaining: 1755, call: scores, phase: playing
2026-06-14 13:26:23, tokens_remaining: 1754, call: scores, phase: playing
2026-06-14 13:26:24, tokens_remaining: 1753, call: scores, phase: playing
2026-06-14 13:26:26, tokens_remaining: 1752, call: scores, phase: playing
2026-06-14 13:26:27, tokens_remaining: 1751, call: scores, phase: playing
2026-06-14 13:26:29, tokens_remaining: 1750, call: scores, phase: playing
2026-06-14 13:26:30, tokens_remaining: 1749, call: scores, phase: playing
2026-06-14 13:26:32, tokens_remaining: 1748, call: scores, phase: playing
2026-06-14 13:26:33, tokens_remaining: 1747, call: events, phase: playing
2026-06-14 13:26:34, tokens_remaining: 1746, call: scores, phase: playing
2026-06-14 13:26:36, tokens_remaining: 1745, call: scores, phase: playing
2026-06-14 13:26:37, tokens_remaining: 1744, call: scores, phase: playing
2026-06-14 13:26:39, tokens_remaining: 1743, call: scores, phase: playing
2026-06-14 13:26:40, tokens_remaining: 1742, call: scores, phase: playing
2026-06-14 13:26:41, tokens_remaining: 1741, call: scores, phase: playing
2026-06-14 13:26:43, tokens_remaining: 1740, call: scores, phase: playing
2026-06-14 13:26:44, tokens_remaining: 1739, call: scores, phase: playing
2026-06-14 13:26:46, tokens_remaining: 1738, call: scores, phase: playing
2026-06-14 13:26:47, tokens_remaining: 1737, call: events, phase: playing
2026-06-14 13:26:49, tokens_remaining: 1736, call: scores, phase: playing
2026-06-14 13:26:50, tokens_remaining: 1735, call: scores, phase: playing
2026-06-14 13:26:51, tokens_remaining: 1734, call: scores, phase: playing
2026-06-14 13:26:53, tokens_remaining: 1733, call: scores, phase: playing
2026-06-14 13:26:54, tokens_remaining: 1732, call: scores, phase: playing
2026-06-14 13:26:56, tokens_remaining: 1731, call: scores, phase: playing
2026-06-14 13:26:57, tokens_remaining: 1730, call: scores, phase: playing
2026-06-14 13:26:59, tokens_remaining: 1729, call: scores, phase: playing
2026-06-14 13:27:00, tokens_remaining: 1728, call: scores, phase: playing
2026-06-14 13:27:01, tokens_remaining: 1727, call: events, phase: playing
2026-06-14 13:27:03, tokens_remaining: 1726, call: scores, phase: playing
2026-06-14 13:27:04, tokens_remaining: 1725, call: scores, phase: playing
2026-06-14 13:27:06, tokens_remaining: 1724, call: scores, phase: playing
2026-06-14 13:27:07, tokens_remaining: 1723, call: scores, phase: playing
2026-06-14 13:27:08, tokens_remaining: 1722, call: scores, phase: playing
2026-06-14 13:27:10, tokens_remaining: 1721, call: scores, phase: playing
2026-06-14 13:27:11, tokens_remaining: 1720, call: scores, phase: playing
2026-06-14 13:27:13, tokens_remaining: 1719, call: scores, phase: playing
2026-06-14 13:27:14, tokens_remaining: 1718, call: scores, phase: playing
2026-06-14 13:27:16, tokens_remaining: 1717, call: events, phase: playing
2026-06-14 13:27:17, tokens_remaining: 1716, call: scores, phase: playing
2026-06-14 13:27:19, tokens_remaining: 1715, call: scores, phase: playing
2026-06-14 13:27:20, tokens_remaining: 1714, call: scores, phase: playing
2026-06-14 13:27:21, tokens_remaining: 1713, call: scores, phase: playing
2026-06-14 13:27:23, tokens_remaining: 1712, call: scores, phase: playing
2026-06-14 13:27:24, tokens_remaining: 1711, call: scores, phase: playing
2026-06-14 13:27:26, tokens_remaining: 1710, call: scores, phase: playing
2026-06-14 13:27:27, tokens_remaining: 1709, call: scores, phase: playing
2026-06-14 13:27:29, tokens_remaining: 1708, call: scores, phase: playing
2026-06-14 13:27:30, tokens_remaining: 1707, call: events, phase: playing
2026-06-14 13:27:31, tokens_remaining: 1706, call: scores, phase: playing
2026-06-14 13:27:33, tokens_remaining: 1705, call: scores, phase: playing
2026-06-14 13:27:34, tokens_remaining: 1704, call: scores, phase: playing
2026-06-14 13:27:36, tokens_remaining: 1703, call: scores, phase: playing
2026-06-14 13:27:38, tokens_remaining: 1702, call: scores, phase: playing
2026-06-14 13:27:39, tokens_remaining: 1701, call: scores, phase: playing
2026-06-14 13:27:41, tokens_remaining: 1700, call: scores, phase: playing
2026-06-14 13:27:42, tokens_remaining: 1699, call: scores, phase: playing
2026-06-14 13:27:44, tokens_remaining: 1698, call: scores, phase: playing
2026-06-14 13:27:45, tokens_remaining: 1697, call: events, phase: playing
2026-06-14 13:27:46, tokens_remaining: 1696, call: scores, phase: playing
2026-06-14 13:27:48, tokens_remaining: 1695, call: scores, phase: playing
2026-06-14 13:27:49, tokens_remaining: 1694, call: scores, phase: playing
2026-06-14 13:27:51, tokens_remaining: 1693, call: scores, phase: playing
2026-06-14 13:27:52, tokens_remaining: 1692, call: scores, phase: playing
