2026-06-17 08:42:59, tokens_remaining: 2453, call: events, phase: idle
2026-06-17 08:44:00, tokens_remaining: 2452, call: scores, phase: idle
2026-06-17 08:45:01, tokens_remaining: 2451, call: scores, phase: idle
2026-06-17 08:46:01, tokens_remaining: 2450, call: scores, phase: idle
2026-06-17 08:47:02, tokens_remaining: 2449, call: scores, phase: idle
2026-06-17 08:48:04, tokens_remaining: 2448, call: scores, phase: idle
2026-06-17 08:49:05, tokens_remaining: 2447, call: scores, phase: idle
2026-06-17 08:50:06, tokens_remaining: 2446, call: scores, phase: idle
2026-06-17 08:51:06, tokens_remaining: 2445, call: scores, phase: idle
2026-06-17 08:52:07, tokens_remaining: 2444, call: events, phase: idle
2026-06-17 08:53:08, tokens_remaining: 2443, call: scores, phase: idle
2026-06-17 08:54:08, tokens_remaining: 2442, call: scores, phase: idle
2026-06-17 08:55:09, tokens_remaining: 2441, call: scores, phase: idle
2026-06-17 08:56:09, tokens_remaining: 2440, call: scores, phase: idle
2026-06-17 08:57:10, tokens_remaining: 2499, call: scores, phase: idle
2026-06-17 08:58:10, tokens_remaining: 2498, call: scores, phase: idle
2026-06-17 08:59:11, tokens_remaining: 2497, call: scores, phase: idle
