2026-06-14 18:44:50, tokens_remaining: 2499, call: scores, phase: idle
2026-06-14 18:44:50, STATE_CHANGE: Ivory Coast vs Ecuador [— -> 1H]
2026-06-14 18:44:50, tokens_remaining: 2499, call: scores, phase: playing
2026-06-14 18:44:52, tokens_remaining: 2498, call: scores, phase: playing
2026-06-14 18:44:54, tokens_remaining: 2497, call: scores, phase: playing
2026-06-14 18:44:55, tokens_remaining: 2496, call: scores, phase: playing
2026-06-14 18:44:57, tokens_remaining: 2495, call: scores, phase: playing
2026-06-14 18:44:58, tokens_remaining: 2494, call: scores, phase: playing
2026-06-14 18:45:00, tokens_remaining: 2493, call: scores, phase: playing
2026-06-14 18:45:01, tokens_remaining: 2492, call: events, phase: playing
2026-06-14 18:45:01, EVENT: YELLOW_CARD 28' Seko Fofana [Côte d'Ivoire vs Ecuador]
2026-06-14 18:45:01, EVENT: YELLOW_CARD 39' Franck Kessié [Côte d'Ivoire vs Ecuador]
2026-06-14 18:45:01, EVENT: YELLOW_CARD 40' Guela Doué [Côte d'Ivoire vs Ecuador]
2026-06-14 18:45:03, tokens_remaining: 2491, call: scores, phase: playing
2026-06-14 18:45:04, tokens_remaining: 2490, call: scores, phase: playing
2026-06-14 18:45:06, tokens_remaining: 2489, call: scores, phase: playing
2026-06-14 18:45:07, tokens_remaining: 2488, call: scores, phase: playing
2026-06-14 18:45:09, tokens_remaining: 2487, call: scores, phase: playing
2026-06-14 18:45:10, tokens_remaining: 2486, call: scores, phase: playing
2026-06-14 18:45:11, tokens_remaining: 2485, call: scores, phase: playing
2026-06-14 18:45:13, tokens_remaining: 2484, call: scores, phase: playing
2026-06-14 18:45:14, tokens_remaining: 2483, call: scores, phase: playing
2026-06-14 18:45:16, tokens_remaining: 2482, call: events, phase: playing
2026-06-14 18:45:17, tokens_remaining: 2481, call: scores, phase: playing
2026-06-14 18:45:18, tokens_remaining: 2480, call: scores, phase: playing
2026-06-14 18:45:20, tokens_remaining: 2479, call: scores, phase: playing
2026-06-14 18:45:21, tokens_remaining: 2478, call: scores, phase: playing
2026-06-14 18:45:23, tokens_remaining: 2477, call: scores, phase: playing
2026-06-14 18:45:24, tokens_remaining: 2476, call: scores, phase: playing
2026-06-14 18:45:25, tokens_remaining: 2475, call: scores, phase: playing
2026-06-14 18:45:27, tokens_remaining: 2474, call: scores, phase: playing
2026-06-14 18:45:28, tokens_remaining: 2473, call: scores, phase: playing
2026-06-14 18:45:30, tokens_remaining: 2472, call: events, phase: playing
2026-06-14 18:45:31, tokens_remaining: 2471, call: scores, phase: playing
2026-06-14 18:45:33, tokens_remaining: 2470, call: scores, phase: playing
2026-06-14 18:45:34, tokens_remaining: 2469, call: scores, phase: playing
2026-06-14 18:45:35, tokens_remaining: 2468, call: scores, phase: playing
2026-06-14 18:45:37, tokens_remaining: 2467, call: scores, phase: playing
2026-06-14 18:45:38, tokens_remaining: 2466, call: scores, phase: playing
2026-06-14 18:45:40, tokens_remaining: 2465, call: scores, phase: playing
2026-06-14 18:45:41, tokens_remaining: 2464, call: scores, phase: playing
2026-06-14 18:45:42, tokens_remaining: 2463, call: scores, phase: playing
2026-06-14 18:45:44, tokens_remaining: 2462, call: events, phase: playing
2026-06-14 18:45:45, tokens_remaining: 2461, call: scores, phase: playing
2026-06-14 18:45:47, tokens_remaining: 2460, call: scores, phase: playing
2026-06-14 18:45:48, tokens_remaining: 2459, call: scores, phase: playing
2026-06-14 18:45:49, tokens_remaining: 2458, call: scores, phase: playing
2026-06-14 18:45:51, tokens_remaining: 2457, call: scores, phase: playing
2026-06-14 18:45:52, tokens_remaining: 2456, call: scores, phase: playing
2026-06-14 18:45:54, tokens_remaining: 2455, call: scores, phase: playing
2026-06-14 18:45:55, tokens_remaining: 2454, call: scores, phase: playing
2026-06-14 18:45:56, tokens_remaining: 2453, call: scores, phase: playing
2026-06-14 18:45:58, tokens_remaining: 2452, call: events, phase: playing
2026-06-14 18:45:59, tokens_remaining: 2451, call: scores, phase: playing
