2026-06-16 08:00:36, tokens_remaining: 2457, call: scores, phase: idle
2026-06-16 08:01:36, tokens_remaining: 2456, call: scores, phase: idle
2026-06-16 08:02:37, tokens_remaining: 2455, call: scores, phase: idle
2026-06-16 08:03:37, tokens_remaining: 2454, call: scores, phase: idle
2026-06-16 08:04:38, tokens_remaining: 2453, call: scores, phase: idle
2026-06-16 08:05:39, tokens_remaining: 2452, call: events, phase: idle
2026-06-16 08:06:39, tokens_remaining: 2451, call: scores, phase: idle
2026-06-16 08:07:40, tokens_remaining: 2450, call: scores, phase: idle
2026-06-16 08:08:40, tokens_remaining: 2449, call: scores, phase: idle
2026-06-16 08:09:41, tokens_remaining: 2448, call: scores, phase: idle
2026-06-16 08:10:41, tokens_remaining: 2447, call: scores, phase: idle
2026-06-16 08:11:42, tokens_remaining: 2446, call: scores, phase: idle
2026-06-16 08:12:42, tokens_remaining: 2445, call: scores, phase: idle
2026-06-16 08:13:43, tokens_remaining: 2444, call: scores, phase: idle
2026-06-16 08:14:44, tokens_remaining: 2443, call: scores, phase: idle
2026-06-16 08:15:44, tokens_remaining: 2442, call: events, phase: idle
2026-06-16 08:16:45, tokens_remaining: 2441, call: scores, phase: idle
2026-06-16 08:17:45, tokens_remaining: 2440, call: scores, phase: idle
2026-06-16 08:18:46, tokens_remaining: 2499, call: scores, phase: idle
2026-06-16 08:19:46, tokens_remaining: 2498, call: scores, phase: idle
2026-06-16 08:20:47, tokens_remaining: 2497, call: scores, phase: idle
2026-06-16 08:21:47, tokens_remaining: 2496, call: scores, phase: idle
2026-06-16 08:22:48, tokens_remaining: 2495, call: scores, phase: idle
2026-06-16 08:23:48, tokens_remaining: 2494, call: scores, phase: idle
2026-06-16 08:24:49, tokens_remaining: 2493, call: scores, phase: idle
2026-06-16 08:25:50, tokens_remaining: 2492, call: events, phase: idle
2026-06-16 08:26:50, tokens_remaining: 2491, call: scores, phase: idle
2026-06-16 08:27:51, tokens_remaining: 2490, call: scores, phase: idle
2026-06-16 08:28:51, tokens_remaining: 2489, call: scores, phase: idle
2026-06-16 08:29:52, tokens_remaining: 2488, call: scores, phase: idle
2026-06-16 08:30:52, tokens_remaining: 2487, call: scores, phase: idle
2026-06-16 08:31:53, tokens_remaining: 2486, call: scores, phase: idle
2026-06-16 08:32:54, tokens_remaining: 2485, call: scores, phase: idle
2026-06-16 08:33:54, tokens_remaining: 2484, call: scores, phase: idle
2026-06-16 08:34:55, tokens_remaining: 2483, call: scores, phase: idle
2026-06-16 08:35:55, tokens_remaining: 2482, call: events, phase: idle
2026-06-16 08:36:56, tokens_remaining: 2481, call: scores, phase: idle
2026-06-16 08:37:56, tokens_remaining: 2480, call: scores, phase: idle
2026-06-16 08:38:57, tokens_remaining: 2479, call: scores, phase: idle
2026-06-16 08:39:57, tokens_remaining: 2478, call: scores, phase: idle
2026-06-16 08:40:58, tokens_remaining: 2477, call: scores, phase: idle
2026-06-16 08:41:58, tokens_remaining: 2476, call: scores, phase: idle
2026-06-16 08:42:59, tokens_remaining: 2475, call: scores, phase: idle
2026-06-16 08:44:00, tokens_remaining: 2474, call: scores, phase: idle
2026-06-16 08:45:00, tokens_remaining: 2473, call: scores, phase: idle
2026-06-16 08:46:01, tokens_remaining: 2472, call: events, phase: idle
2026-06-16 08:47:01, tokens_remaining: 2471, call: scores, phase: idle
2026-06-16 08:48:02, tokens_remaining: 2470, call: scores, phase: idle
2026-06-16 08:49:02, tokens_remaining: 2469, call: scores, phase: idle
2026-06-16 08:50:03, tokens_remaining: 2468, call: scores, phase: idle
2026-06-16 08:51:03, tokens_remaining: 2467, call: scores, phase: idle
2026-06-16 08:52:04, tokens_remaining: 2466, call: scores, phase: idle
2026-06-16 08:53:05, tokens_remaining: 2465, call: scores, phase: idle
2026-06-16 08:54:05, tokens_remaining: 2464, call: scores, phase: idle
2026-06-16 08:55:06, tokens_remaining: 2463, call: scores, phase: idle
2026-06-16 08:56:07, tokens_remaining: 2462, call: events, phase: idle
2026-06-16 08:57:07, tokens_remaining: 2461, call: scores, phase: idle
2026-06-16 08:58:08, tokens_remaining: 2460, call: scores, phase: idle
2026-06-16 08:59:08, tokens_remaining: 2459, call: scores, phase: idle
