2026-06-12 15:06:03, tokens_remaining: 2323, call: scores, phase: idle
2026-06-12 15:06:03, STATE_CHANGE: Canada vs Bosnia and Herzegovina [— -> 1H]
2026-06-12 15:06:07, tokens_remaining: 2322, call: scores, phase: playing
2026-06-12 15:07:03, tokens_remaining: 2321, call: scores, phase: playing
2026-06-12 15:07:03, tokens_remaining: 2321, call: scores, phase: playing
2026-06-12 15:07:05, tokens_remaining: 2320, call: scores, phase: playing
2026-06-12 15:07:05, tokens_remaining: 2320, call: scores, phase: playing
2026-06-12 15:07:07, tokens_remaining: 2319, call: scores, phase: playing
2026-06-12 15:07:07, tokens_remaining: 2319, call: scores, phase: playing
2026-06-12 15:07:09, tokens_remaining: 2318, call: scores, phase: playing
2026-06-12 15:07:09, tokens_remaining: 2318, call: scores, phase: playing
2026-06-12 15:07:11, tokens_remaining: 2317, call: events, phase: playing
2026-06-12 15:07:12, tokens_remaining: 2316, call: scores, phase: playing
2026-06-12 15:07:12, tokens_remaining: 2316, call: scores, phase: playing
2026-06-12 15:07:14, tokens_remaining: 2315, call: scores, phase: playing
2026-06-12 15:07:14, tokens_remaining: 2315, call: scores, phase: playing
2026-06-12 15:07:16, tokens_remaining: 2314, call: scores, phase: playing
2026-06-12 15:07:16, tokens_remaining: 2314, call: scores, phase: playing
2026-06-12 15:07:18, tokens_remaining: 2313, call: scores, phase: playing
2026-06-12 15:07:18, tokens_remaining: 2313, call: scores, phase: playing
2026-06-12 15:07:20, tokens_remaining: 2312, call: scores, phase: playing
2026-06-12 15:07:21, tokens_remaining: 2311, call: events, phase: playing
2026-06-12 15:07:22, tokens_remaining: 2310, call: scores, phase: playing
2026-06-12 15:07:22, tokens_remaining: 2310, call: scores, phase: playing
2026-06-12 15:07:24, tokens_remaining: 2309, call: scores, phase: playing
2026-06-12 15:07:24, tokens_remaining: 2309, call: scores, phase: playing
2026-06-12 15:07:26, tokens_remaining: 2308, call: scores, phase: playing
2026-06-12 15:07:26, tokens_remaining: 2308, call: scores, phase: playing
2026-06-12 15:07:28, tokens_remaining: 2307, call: scores, phase: playing
2026-06-12 15:07:28, tokens_remaining: 2307, call: scores, phase: playing
2026-06-12 15:07:30, tokens_remaining: 2306, call: scores, phase: playing
2026-06-12 15:07:31, tokens_remaining: 2305, call: events, phase: playing
2026-06-12 15:07:32, tokens_remaining: 2304, call: scores, phase: playing
2026-06-12 15:07:33, tokens_remaining: 2304, call: scores, phase: playing
2026-06-12 15:07:34, tokens_remaining: 2303, call: scores, phase: playing
2026-06-12 15:07:34, tokens_remaining: 2303, call: scores, phase: playing
2026-06-12 15:07:36, tokens_remaining: 2302, call: scores, phase: playing
2026-06-12 15:07:36, tokens_remaining: 2302, call: scores, phase: playing
2026-06-12 15:07:38, tokens_remaining: 2301, call: scores, phase: playing
2026-06-12 15:07:38, tokens_remaining: 2301, call: scores, phase: playing
2026-06-12 15:07:40, tokens_remaining: 2300, call: scores, phase: playing
2026-06-12 15:07:41, tokens_remaining: 2299, call: events, phase: playing
2026-06-12 15:07:42, tokens_remaining: 2298, call: scores, phase: playing
2026-06-12 15:07:42, tokens_remaining: 2298, call: scores, phase: playing
2026-06-12 15:07:44, tokens_remaining: 2297, call: scores, phase: playing
2026-06-12 15:07:44, tokens_remaining: 2297, call: scores, phase: playing
2026-06-12 15:07:46, tokens_remaining: 2296, call: scores, phase: playing
2026-06-12 15:07:46, tokens_remaining: 2296, call: scores, phase: playing
2026-06-12 15:07:48, tokens_remaining: 2295, call: scores, phase: playing
2026-06-12 15:07:49, tokens_remaining: 2295, call: scores, phase: playing
2026-06-12 15:07:50, tokens_remaining: 2294, call: scores, phase: playing
2026-06-12 15:07:51, tokens_remaining: 2293, call: events, phase: playing
2026-06-12 15:07:52, tokens_remaining: 2292, call: scores, phase: playing
2026-06-12 15:07:52, tokens_remaining: 2292, call: scores, phase: playing
2026-06-12 15:07:54, tokens_remaining: 2291, call: scores, phase: playing
2026-06-12 15:07:54, tokens_remaining: 2291, call: scores, phase: playing
2026-06-12 15:07:56, tokens_remaining: 2290, call: scores, phase: playing
2026-06-12 15:07:56, tokens_remaining: 2290, call: scores, phase: playing
2026-06-12 15:07:58, tokens_remaining: 2289, call: scores, phase: playing
2026-06-12 15:07:58, tokens_remaining: 2289, call: scores, phase: playing
2026-06-12 15:08:00, tokens_remaining: 2288, call: scores, phase: playing
2026-06-12 15:08:01, tokens_remaining: 2287, call: events, phase: playing
2026-06-12 15:08:02, tokens_remaining: 2286, call: scores, phase: playing
2026-06-12 15:08:03, tokens_remaining: 2286, call: scores, phase: playing
2026-06-12 15:08:04, tokens_remaining: 2285, call: scores, phase: playing
2026-06-12 15:08:04, tokens_remaining: 2285, call: scores, phase: playing
2026-06-12 15:08:06, tokens_remaining: 2284, call: scores, phase: playing
2026-06-12 15:08:07, tokens_remaining: 2284, call: scores, phase: playing
2026-06-12 15:08:08, tokens_remaining: 2283, call: scores, phase: playing
2026-06-12 15:08:09, tokens_remaining: 2283, call: scores, phase: playing
2026-06-12 15:08:10, tokens_remaining: 2282, call: scores, phase: playing
2026-06-12 15:08:11, tokens_remaining: 2281, call: events, phase: playing
