2026-06-17 10:00:50, tokens_remaining: 2496, call: scores, phase: idle
2026-06-17 10:01:50, tokens_remaining: 2495, call: scores, phase: idle
2026-06-17 10:02:51, tokens_remaining: 2494, call: events, phase: idle
2026-06-17 10:03:51, tokens_remaining: 2493, call: scores, phase: idle
2026-06-17 10:04:52, tokens_remaining: 2492, call: scores, phase: idle
2026-06-17 10:05:53, tokens_remaining: 2491, call: scores, phase: idle
2026-06-17 10:06:53, tokens_remaining: 2490, call: scores, phase: idle
2026-06-17 10:07:54, tokens_remaining: 2489, call: scores, phase: idle
2026-06-17 10:08:54, tokens_remaining: 2488, call: scores, phase: idle
2026-06-17 10:09:55, tokens_remaining: 2487, call: scores, phase: idle
2026-06-17 10:10:55, tokens_remaining: 2486, call: scores, phase: idle
2026-06-17 10:11:56, tokens_remaining: 2485, call: scores, phase: idle
2026-06-17 10:12:56, tokens_remaining: 2484, call: events, phase: idle
2026-06-17 10:13:57, tokens_remaining: 2483, call: scores, phase: idle
2026-06-17 10:14:57, tokens_remaining: 2482, call: scores, phase: idle
2026-06-17 10:15:58, tokens_remaining: 2481, call: scores, phase: idle
2026-06-17 10:16:58, tokens_remaining: 2480, call: scores, phase: idle
2026-06-17 10:17:59, tokens_remaining: 2479, call: scores, phase: idle
2026-06-17 10:19:00, tokens_remaining: 2478, call: scores, phase: idle
2026-06-17 10:20:01, tokens_remaining: 2477, call: scores, phase: idle
2026-06-17 10:21:01, tokens_remaining: 2476, call: scores, phase: idle
2026-06-17 10:22:01, tokens_remaining: 2475, call: scores, phase: idle
2026-06-17 10:23:02, tokens_remaining: 2474, call: events, phase: idle
2026-06-17 10:24:03, tokens_remaining: 2473, call: scores, phase: idle
2026-06-17 10:25:03, tokens_remaining: 2472, call: scores, phase: idle
2026-06-17 10:26:04, tokens_remaining: 2471, call: scores, phase: idle
2026-06-17 10:27:05, tokens_remaining: 2470, call: scores, phase: idle
2026-06-17 10:28:05, tokens_remaining: 2469, call: scores, phase: idle
2026-06-17 10:29:05, tokens_remaining: 2468, call: scores, phase: idle
2026-06-17 10:30:06, tokens_remaining: 2467, call: scores, phase: idle
2026-06-17 10:31:06, tokens_remaining: 2466, call: scores, phase: idle
2026-06-17 10:32:07, tokens_remaining: 2465, call: scores, phase: idle
2026-06-17 10:33:08, tokens_remaining: 2464, call: events, phase: idle
2026-06-17 10:34:08, tokens_remaining: 2463, call: scores, phase: idle
2026-06-17 10:35:09, tokens_remaining: 2462, call: scores, phase: idle
2026-06-17 10:36:09, tokens_remaining: 2461, call: scores, phase: idle
2026-06-17 10:37:10, tokens_remaining: 2460, call: scores, phase: idle
2026-06-17 10:38:10, tokens_remaining: 2459, call: scores, phase: idle
2026-06-17 10:39:11, tokens_remaining: 2458, call: scores, phase: idle
2026-06-17 10:40:12, tokens_remaining: 2457, call: scores, phase: idle
2026-06-17 10:41:12, tokens_remaining: 2456, call: scores, phase: idle
2026-06-17 10:42:13, tokens_remaining: 2455, call: scores, phase: idle
2026-06-17 10:43:13, tokens_remaining: 2454, call: events, phase: idle
2026-06-17 10:44:14, tokens_remaining: 2453, call: scores, phase: idle
2026-06-17 10:45:14, tokens_remaining: 2452, call: scores, phase: idle
2026-06-17 10:46:15, tokens_remaining: 2451, call: scores, phase: idle
2026-06-17 10:47:15, tokens_remaining: 2450, call: scores, phase: idle
2026-06-17 10:48:16, tokens_remaining: 2449, call: scores, phase: idle
2026-06-17 10:49:16, tokens_remaining: 2448, call: scores, phase: idle
2026-06-17 10:50:17, tokens_remaining: 2447, call: scores, phase: idle
2026-06-17 10:51:18, tokens_remaining: 2446, call: scores, phase: idle
2026-06-17 10:52:18, tokens_remaining: 2445, call: scores, phase: idle
2026-06-17 10:53:19, tokens_remaining: 2444, call: events, phase: idle
2026-06-17 10:54:19, tokens_remaining: 2443, call: scores, phase: idle
2026-06-17 10:55:20, tokens_remaining: 2442, call: scores, phase: idle
2026-06-17 10:56:20, tokens_remaining: 2441, call: scores, phase: idle
2026-06-17 10:57:21, tokens_remaining: 2440, call: scores, phase: idle
2026-06-17 10:58:22, tokens_remaining: 2499, call: scores, phase: idle
2026-06-17 10:59:22, tokens_remaining: 2498, call: scores, phase: idle
