2026-06-16 07:00:02, tokens_remaining: 2457, call: scores, phase: idle
2026-06-16 07:01:03, tokens_remaining: 2456, call: scores, phase: idle
2026-06-16 07:02:03, tokens_remaining: 2455, call: scores, phase: idle
2026-06-16 07:03:04, tokens_remaining: 2454, call: scores, phase: idle
2026-06-16 07:04:05, tokens_remaining: 2453, call: scores, phase: idle
2026-06-16 07:05:05, tokens_remaining: 2452, call: events, phase: idle
2026-06-16 07:06:06, tokens_remaining: 2451, call: scores, phase: idle
2026-06-16 07:07:06, tokens_remaining: 2450, call: scores, phase: idle
2026-06-16 07:08:07, tokens_remaining: 2449, call: scores, phase: idle
2026-06-16 07:09:07, tokens_remaining: 2448, call: scores, phase: idle
2026-06-16 07:10:08, tokens_remaining: 2447, call: scores, phase: idle
2026-06-16 07:11:08, tokens_remaining: 2446, call: scores, phase: idle
2026-06-16 07:12:09, tokens_remaining: 2445, call: scores, phase: idle
2026-06-16 07:13:09, tokens_remaining: 2444, call: scores, phase: idle
2026-06-16 07:14:10, tokens_remaining: 2443, call: scores, phase: idle
2026-06-16 07:15:11, tokens_remaining: 2442, call: events, phase: idle
2026-06-16 07:16:11, tokens_remaining: 2441, call: scores, phase: idle
2026-06-16 07:17:12, tokens_remaining: 2440, call: scores, phase: idle
2026-06-16 07:18:12, tokens_remaining: 2499, call: scores, phase: idle
2026-06-16 07:19:13, tokens_remaining: 2498, call: scores, phase: idle
2026-06-16 07:20:14, tokens_remaining: 2497, call: scores, phase: idle
2026-06-16 07:21:14, tokens_remaining: 2496, call: scores, phase: idle
2026-06-16 07:22:15, tokens_remaining: 2495, call: scores, phase: idle
2026-06-16 07:23:15, tokens_remaining: 2494, call: scores, phase: idle
2026-06-16 07:24:16, tokens_remaining: 2493, call: scores, phase: idle
2026-06-16 07:25:17, tokens_remaining: 2492, call: events, phase: idle
2026-06-16 07:26:17, tokens_remaining: 2491, call: scores, phase: idle
2026-06-16 07:27:18, tokens_remaining: 2490, call: scores, phase: idle
2026-06-16 07:28:18, tokens_remaining: 2489, call: scores, phase: idle
2026-06-16 07:29:19, tokens_remaining: 2488, call: scores, phase: idle
2026-06-16 07:30:19, tokens_remaining: 2487, call: scores, phase: idle
2026-06-16 07:31:20, tokens_remaining: 2486, call: scores, phase: idle
2026-06-16 07:32:20, tokens_remaining: 2485, call: scores, phase: idle
2026-06-16 07:33:21, tokens_remaining: 2484, call: scores, phase: idle
2026-06-16 07:34:22, tokens_remaining: 2483, call: scores, phase: idle
2026-06-16 07:35:22, tokens_remaining: 2482, call: events, phase: idle
2026-06-16 07:36:22, tokens_remaining: 2481, call: scores, phase: idle
2026-06-16 07:37:23, tokens_remaining: 2480, call: scores, phase: idle
2026-06-16 07:38:24, tokens_remaining: 2479, call: scores, phase: idle
2026-06-16 07:39:24, tokens_remaining: 2478, call: scores, phase: idle
2026-06-16 07:40:25, tokens_remaining: 2477, call: scores, phase: idle
2026-06-16 07:41:25, tokens_remaining: 2476, call: scores, phase: idle
2026-06-16 07:42:26, tokens_remaining: 2475, call: scores, phase: idle
2026-06-16 07:43:27, tokens_remaining: 2474, call: scores, phase: idle
2026-06-16 07:44:27, tokens_remaining: 2473, call: scores, phase: idle
2026-06-16 07:45:27, tokens_remaining: 2472, call: events, phase: idle
2026-06-16 07:46:28, tokens_remaining: 2471, call: scores, phase: idle
2026-06-16 07:47:28, tokens_remaining: 2470, call: scores, phase: idle
2026-06-16 07:48:29, tokens_remaining: 2469, call: scores, phase: idle
2026-06-16 07:49:29, tokens_remaining: 2468, call: scores, phase: idle
2026-06-16 07:50:30, tokens_remaining: 2467, call: scores, phase: idle
2026-06-16 07:51:31, tokens_remaining: 2466, call: scores, phase: idle
2026-06-16 07:52:31, tokens_remaining: 2465, call: scores, phase: idle
2026-06-16 07:53:32, tokens_remaining: 2464, call: scores, phase: idle
2026-06-16 07:54:32, tokens_remaining: 2463, call: scores, phase: idle
2026-06-16 07:55:33, tokens_remaining: 2462, call: events, phase: idle
2026-06-16 07:56:33, tokens_remaining: 2461, call: scores, phase: idle
2026-06-16 07:57:34, tokens_remaining: 2460, call: scores, phase: idle
2026-06-16 07:58:35, tokens_remaining: 2459, call: scores, phase: idle
2026-06-16 07:59:35, tokens_remaining: 2458, call: scores, phase: idle
