2026-06-12 15:19:47, tokens_remaining: 1828, call: events, phase: idle
2026-06-12 15:19:47, STATE_CHANGE: Canada vs Bosnia and Herzegovina [— -> 1H]
2026-06-12 15:19:49, tokens_remaining: 1827, call: scores, phase: playing
2026-06-12 15:19:50, tokens_remaining: 1826, call: scores, phase: playing
2026-06-12 15:19:51, tokens_remaining: 1825, call: scores, phase: playing
2026-06-12 15:19:53, tokens_remaining: 1824, call: scores, phase: playing
2026-06-12 15:19:54, tokens_remaining: 1823, call: scores, phase: playing
2026-06-12 15:19:55, tokens_remaining: 1822, call: scores, phase: playing
2026-06-12 15:19:57, tokens_remaining: 1821, call: scores, phase: playing
2026-06-12 15:19:58, tokens_remaining: 1820, call: scores, phase: playing
2026-06-12 15:19:59, tokens_remaining: 1819, call: events, phase: playing
2026-06-12 15:20:01, tokens_remaining: 1818, call: scores, phase: playing
2026-06-12 15:20:02, tokens_remaining: 1817, call: scores, phase: playing
2026-06-12 15:20:03, tokens_remaining: 1816, call: scores, phase: playing
2026-06-12 15:20:05, tokens_remaining: 1815, call: scores, phase: playing
