2026-06-12 15:31:24, tokens_remaining: 1357, call: events, phase: idle
2026-06-12 15:31:24, EVENT: GOAL 21' Jovo Lukic (0-1) [Canada vs Bosnia and Herzegovina]
2026-06-12 15:31:24, EVENT: YELLOW_CARD 11' Alistair Johnston [Canada vs Bosnia and Herzegovina]
2026-06-12 15:31:24, STATE_CHANGE: Canada vs Bosnia and Herzegovina [— -> 1H]
2026-06-12 15:31:25, tokens_remaining: 1356, call: scores, phase: playing
2026-06-12 15:31:27, tokens_remaining: 1355, call: scores, phase: playing
2026-06-12 15:31:28, tokens_remaining: 1354, call: scores, phase: playing
2026-06-12 15:31:30, tokens_remaining: 1353, call: scores, phase: playing
2026-06-12 15:31:31, tokens_remaining: 1352, call: scores, phase: playing
2026-06-12 15:31:32, tokens_remaining: 1351, call: scores, phase: playing
2026-06-12 15:31:34, tokens_remaining: 1350, call: scores, phase: playing
2026-06-12 15:31:35, tokens_remaining: 1349, call: scores, phase: playing
2026-06-12 15:31:36, tokens_remaining: 1348, call: events, phase: playing
2026-06-12 15:31:38, tokens_remaining: 1347, call: scores, phase: playing
2026-06-12 15:31:39, tokens_remaining: 1346, call: scores, phase: playing
2026-06-12 15:31:40, tokens_remaining: 1345, call: scores, phase: playing
2026-06-12 15:31:42, tokens_remaining: 1344, call: scores, phase: playing
2026-06-12 15:31:43, tokens_remaining: 1343, call: scores, phase: playing
2026-06-12 15:31:44, tokens_remaining: 1342, call: scores, phase: playing
2026-06-12 15:31:46, tokens_remaining: 1341, call: scores, phase: playing
2026-06-12 15:31:47, tokens_remaining: 1340, call: scores, phase: playing
2026-06-12 15:31:48, tokens_remaining: 1339, call: scores, phase: playing
2026-06-12 15:31:50, tokens_remaining: 1338, call: events, phase: playing
2026-06-12 15:31:51, tokens_remaining: 1337, call: scores, phase: playing
2026-06-12 15:31:52, tokens_remaining: 1336, call: scores, phase: playing
2026-06-12 15:31:54, tokens_remaining: 1335, call: scores, phase: playing
2026-06-12 15:31:55, tokens_remaining: 1334, call: scores, phase: playing
2026-06-12 15:31:56, tokens_remaining: 1333, call: scores, phase: playing
2026-06-12 15:31:58, tokens_remaining: 1332, call: scores, phase: playing
2026-06-12 15:31:59, tokens_remaining: 1331, call: scores, phase: playing
2026-06-12 15:32:00, tokens_remaining: 1330, call: scores, phase: playing
2026-06-12 15:32:02, tokens_remaining: 1329, call: scores, phase: playing
2026-06-12 15:32:03, tokens_remaining: 1328, call: events, phase: playing
2026-06-12 15:32:05, tokens_remaining: 1327, call: scores, phase: playing
2026-06-12 15:32:06, tokens_remaining: 1326, call: scores, phase: playing
2026-06-12 15:32:07, tokens_remaining: 1325, call: scores, phase: playing
2026-06-12 15:32:09, tokens_remaining: 1324, call: scores, phase: playing
2026-06-12 15:32:10, tokens_remaining: 1323, call: scores, phase: playing
2026-06-12 15:32:11, tokens_remaining: 1322, call: scores, phase: playing
2026-06-12 15:32:13, tokens_remaining: 1321, call: scores, phase: playing
2026-06-12 15:32:14, tokens_remaining: 1320, call: scores, phase: playing
2026-06-12 15:32:15, tokens_remaining: 1319, call: scores, phase: playing
2026-06-12 15:32:17, tokens_remaining: 1318, call: events, phase: playing
2026-06-12 15:32:18, tokens_remaining: 1317, call: scores, phase: playing
2026-06-12 15:32:19, tokens_remaining: 1316, call: scores, phase: playing
2026-06-12 15:32:21, tokens_remaining: 1315, call: scores, phase: playing
2026-06-12 15:32:22, tokens_remaining: 1314, call: scores, phase: playing
2026-06-12 15:32:23, tokens_remaining: 1313, call: scores, phase: playing
2026-06-12 15:32:25, tokens_remaining: 1312, call: scores, phase: playing
2026-06-12 15:32:26, tokens_remaining: 1311, call: scores, phase: playing
2026-06-12 15:32:27, tokens_remaining: 1310, call: scores, phase: playing
2026-06-12 15:32:29, tokens_remaining: 1309, call: scores, phase: playing
2026-06-12 15:32:30, tokens_remaining: 1308, call: events, phase: playing
2026-06-12 15:32:31, tokens_remaining: 1307, call: scores, phase: playing
2026-06-12 15:32:33, tokens_remaining: 1306, call: scores, phase: playing
2026-06-12 15:32:34, tokens_remaining: 1305, call: scores, phase: playing
2026-06-12 15:32:35, tokens_remaining: 1304, call: scores, phase: playing
2026-06-12 15:32:37, tokens_remaining: 1303, call: scores, phase: playing
2026-06-12 15:32:38, tokens_remaining: 1302, call: scores, phase: playing
2026-06-12 15:32:40, tokens_remaining: 1301, call: scores, phase: playing
2026-06-12 15:32:41, tokens_remaining: 1300, call: scores, phase: playing
2026-06-12 15:32:42, tokens_remaining: 1299, call: scores, phase: playing
2026-06-12 15:32:43, tokens_remaining: 1298, call: events, phase: playing
2026-06-12 15:32:45, tokens_remaining: 1297, call: scores, phase: playing
2026-06-12 15:32:46, tokens_remaining: 1296, call: scores, phase: playing
2026-06-12 15:32:47, tokens_remaining: 1295, call: scores, phase: playing
2026-06-12 15:32:49, tokens_remaining: 1294, call: scores, phase: playing
2026-06-12 15:32:50, tokens_remaining: 1293, call: scores, phase: playing
2026-06-12 15:32:51, tokens_remaining: 1292, call: scores, phase: playing
2026-06-12 15:32:53, tokens_remaining: 1291, call: scores, phase: playing
2026-06-12 15:32:54, tokens_remaining: 1290, call: scores, phase: playing
2026-06-12 15:32:55, tokens_remaining: 1289, call: scores, phase: playing
