2026-06-15 23:00:30, tokens_remaining: 2452, call: events, phase: idle
2026-06-15 23:01:31, tokens_remaining: 2451, call: scores, phase: idle
2026-06-15 23:02:31, tokens_remaining: 2450, call: scores, phase: idle
2026-06-15 23:03:32, tokens_remaining: 2449, call: scores, phase: idle
2026-06-15 23:04:32, tokens_remaining: 2448, call: scores, phase: idle
2026-06-15 23:05:33, tokens_remaining: 2447, call: scores, phase: idle
2026-06-15 23:06:34, tokens_remaining: 2446, call: scores, phase: idle
2026-06-15 23:07:34, tokens_remaining: 2445, call: scores, phase: idle
2026-06-15 23:08:35, tokens_remaining: 2444, call: scores, phase: idle
2026-06-15 23:09:35, tokens_remaining: 2443, call: scores, phase: idle
2026-06-15 23:10:36, tokens_remaining: 2442, call: events, phase: idle
2026-06-15 23:11:36, tokens_remaining: 2441, call: scores, phase: idle
2026-06-15 23:12:37, tokens_remaining: 2440, call: scores, phase: idle
2026-06-15 23:13:38, tokens_remaining: 2499, call: scores, phase: idle
2026-06-15 23:14:38, tokens_remaining: 2498, call: scores, phase: idle
2026-06-15 23:15:39, tokens_remaining: 2497, call: scores, phase: idle
2026-06-15 23:16:39, tokens_remaining: 2496, call: scores, phase: idle
2026-06-15 23:17:40, tokens_remaining: 2495, call: scores, phase: idle
2026-06-15 23:18:40, tokens_remaining: 2494, call: scores, phase: idle
2026-06-15 23:19:41, tokens_remaining: 2493, call: scores, phase: idle
2026-06-15 23:20:42, tokens_remaining: 2492, call: events, phase: idle
2026-06-15 23:21:42, tokens_remaining: 2491, call: scores, phase: idle
2026-06-15 23:22:43, tokens_remaining: 2490, call: scores, phase: idle
2026-06-15 23:23:43, tokens_remaining: 2489, call: scores, phase: idle
2026-06-15 23:24:44, tokens_remaining: 2488, call: scores, phase: idle
2026-06-15 23:25:44, tokens_remaining: 2487, call: scores, phase: idle
2026-06-15 23:26:45, tokens_remaining: 2486, call: scores, phase: idle
2026-06-15 23:27:45, tokens_remaining: 2485, call: scores, phase: idle
2026-06-15 23:28:46, tokens_remaining: 2484, call: scores, phase: idle
2026-06-15 23:29:46, tokens_remaining: 2483, call: scores, phase: idle
2026-06-15 23:30:47, tokens_remaining: 2482, call: events, phase: idle
2026-06-15 23:31:47, tokens_remaining: 2481, call: scores, phase: idle
2026-06-15 23:32:48, tokens_remaining: 2480, call: scores, phase: idle
2026-06-15 23:33:48, tokens_remaining: 2479, call: scores, phase: idle
2026-06-15 23:34:49, tokens_remaining: 2478, call: scores, phase: idle
2026-06-15 23:35:50, tokens_remaining: 2477, call: scores, phase: idle
2026-06-15 23:36:50, tokens_remaining: 2476, call: scores, phase: idle
2026-06-15 23:37:51, tokens_remaining: 2475, call: scores, phase: idle
2026-06-15 23:38:51, tokens_remaining: 2474, call: scores, phase: idle
2026-06-15 23:39:52, tokens_remaining: 2473, call: scores, phase: idle
2026-06-15 23:40:52, tokens_remaining: 2472, call: events, phase: idle
2026-06-15 23:41:53, tokens_remaining: 2471, call: scores, phase: idle
2026-06-15 23:42:53, tokens_remaining: 2470, call: scores, phase: idle
2026-06-15 23:43:54, tokens_remaining: 2469, call: scores, phase: idle
2026-06-15 23:44:55, tokens_remaining: 2468, call: scores, phase: idle
2026-06-15 23:45:55, tokens_remaining: 2467, call: scores, phase: idle
2026-06-15 23:46:56, tokens_remaining: 2466, call: scores, phase: idle
2026-06-15 23:47:56, tokens_remaining: 2465, call: scores, phase: idle
2026-06-15 23:48:57, tokens_remaining: 2464, call: scores, phase: idle
2026-06-15 23:49:57, tokens_remaining: 2463, call: scores, phase: idle
2026-06-15 23:50:58, tokens_remaining: 2462, call: events, phase: idle
2026-06-15 23:51:58, tokens_remaining: 2461, call: scores, phase: idle
2026-06-15 23:52:59, tokens_remaining: 2460, call: scores, phase: idle
2026-06-15 23:54:00, tokens_remaining: 2459, call: scores, phase: idle
2026-06-15 23:55:00, tokens_remaining: 2458, call: scores, phase: idle
2026-06-15 23:56:01, tokens_remaining: 2457, call: scores, phase: idle
2026-06-15 23:57:01, tokens_remaining: 2456, call: scores, phase: idle
2026-06-15 23:58:02, tokens_remaining: 2455, call: scores, phase: idle
2026-06-15 23:59:02, tokens_remaining: 2454, call: scores, phase: idle
