2026-06-18 10:00:30, tokens_remaining: 2447, call: scores, phase: idle
2026-06-18 10:01:30, tokens_remaining: 2446, call: scores, phase: idle
2026-06-18 10:02:31, tokens_remaining: 2445, call: scores, phase: idle
2026-06-18 10:03:31, tokens_remaining: 2444, call: scores, phase: idle
2026-06-18 10:04:32, tokens_remaining: 2443, call: scores, phase: idle
2026-06-18 10:05:33, tokens_remaining: 2442, call: scores, phase: idle
2026-06-18 10:06:34, tokens_remaining: 2441, call: scores, phase: idle
2026-06-18 10:07:34, tokens_remaining: 2440, call: events, phase: idle
2026-06-18 10:08:35, tokens_remaining: 2499, call: scores, phase: idle
2026-06-18 10:09:35, tokens_remaining: 2498, call: scores, phase: idle
2026-06-18 10:10:36, tokens_remaining: 2497, call: scores, phase: idle
2026-06-18 10:11:37, tokens_remaining: 2496, call: scores, phase: idle
2026-06-18 10:12:37, tokens_remaining: 2495, call: scores, phase: idle
2026-06-18 10:13:38, tokens_remaining: 2494, call: scores, phase: idle
2026-06-18 10:14:38, tokens_remaining: 2493, call: scores, phase: idle
2026-06-18 10:15:39, tokens_remaining: 2492, call: scores, phase: idle
2026-06-18 10:16:39, tokens_remaining: 2491, call: scores, phase: idle
2026-06-18 10:17:40, tokens_remaining: 2490, call: events, phase: idle
2026-06-18 10:18:40, tokens_remaining: 2489, call: scores, phase: idle
2026-06-18 10:19:41, tokens_remaining: 2488, call: scores, phase: idle
2026-06-18 10:20:41, tokens_remaining: 2487, call: scores, phase: idle
2026-06-18 10:21:42, tokens_remaining: 2486, call: scores, phase: idle
2026-06-18 10:22:42, tokens_remaining: 2485, call: scores, phase: idle
2026-06-18 10:23:43, tokens_remaining: 2484, call: scores, phase: idle
2026-06-18 10:24:43, tokens_remaining: 2483, call: scores, phase: idle
2026-06-18 10:25:44, tokens_remaining: 2482, call: scores, phase: idle
2026-06-18 10:26:45, tokens_remaining: 2481, call: scores, phase: idle
2026-06-18 10:27:45, tokens_remaining: 2480, call: events, phase: idle
2026-06-18 10:28:46, tokens_remaining: 2479, call: scores, phase: idle
2026-06-18 10:29:47, tokens_remaining: 2478, call: scores, phase: idle
2026-06-18 10:30:47, tokens_remaining: 2477, call: scores, phase: idle
2026-06-18 10:31:48, tokens_remaining: 2476, call: scores, phase: idle
2026-06-18 10:32:48, tokens_remaining: 2475, call: scores, phase: idle
2026-06-18 10:33:49, tokens_remaining: 2474, call: scores, phase: idle
2026-06-18 10:34:49, tokens_remaining: 2473, call: scores, phase: idle
