2026-06-12 14:47:11, tokens_remaining: 2324, call: scores, phase: idle
2026-06-12 14:48:09, tokens_remaining: 2323, call: scores, phase: pregame
2026-06-12 14:48:14, tokens_remaining: 2322, call: scores, phase: pregame
2026-06-12 14:48:19, tokens_remaining: 2321, call: scores, phase: pregame
2026-06-12 14:48:24, tokens_remaining: 2320, call: scores, phase: pregame
2026-06-12 14:48:29, tokens_remaining: 2319, call: scores, phase: pregame
2026-06-12 14:48:34, tokens_remaining: 2318, call: scores, phase: pregame
2026-06-12 14:48:39, tokens_remaining: 2317, call: scores, phase: pregame
2026-06-12 14:48:44, tokens_remaining: 2316, call: scores, phase: pregame
2026-06-12 14:48:49, tokens_remaining: 2315, call: events, phase: pregame
2026-06-12 14:48:54, tokens_remaining: 2314, call: scores, phase: pregame
2026-06-12 14:48:59, tokens_remaining: 2313, call: scores, phase: pregame
2026-06-12 14:49:04, tokens_remaining: 2312, call: scores, phase: pregame
2026-06-12 14:49:09, tokens_remaining: 2311, call: scores, phase: pregame
2026-06-12 14:49:14, tokens_remaining: 2310, call: scores, phase: pregame
2026-06-12 14:49:19, tokens_remaining: 2309, call: scores, phase: pregame
2026-06-12 14:49:24, tokens_remaining: 2308, call: scores, phase: pregame
2026-06-12 14:49:29, tokens_remaining: 2307, call: scores, phase: pregame
2026-06-12 14:49:34, tokens_remaining: 2306, call: scores, phase: pregame
2026-06-12 14:49:39, tokens_remaining: 2305, call: events, phase: pregame
2026-06-12 14:49:44, tokens_remaining: 2304, call: scores, phase: pregame
2026-06-12 14:49:49, tokens_remaining: 2303, call: scores, phase: pregame
2026-06-12 14:49:54, tokens_remaining: 2302, call: scores, phase: pregame
2026-06-12 14:49:59, tokens_remaining: 2301, call: scores, phase: pregame
2026-06-12 14:50:04, tokens_remaining: 2300, call: scores, phase: pregame
2026-06-12 14:50:09, tokens_remaining: 2299, call: scores, phase: pregame
