2026-06-13 19:31:17, tokens_remaining: 2401, call: events, phase: idle
2026-06-13 19:31:17, EVENT: GOAL 21' Ismael Saibari (0-1) [Brazil vs Morocco]
2026-06-13 19:31:17, EVENT: GOAL 32' Vinicius Junior (1-1) [Brazil vs Morocco]
2026-06-13 19:31:17, EVENT: SUBSTITUTION 46' Danilo [Brazil vs Morocco]
2026-06-13 19:31:17, EVENT: SUBSTITUTION 46' Fabinho [Brazil vs Morocco]
2026-06-13 19:31:17, EVENT: SUBSTITUTION 61' Matheus Cunha [Brazil vs Morocco]
2026-06-13 19:31:17, EVENT: SUBSTITUTION 61' Luiz Henrique [Brazil vs Morocco]
2026-06-13 19:31:17, EVENT: SUBSTITUTION 64' Samir El Mourabet [Brazil vs Morocco]
2026-06-13 19:31:17, EVENT: SUBSTITUTION 64' Chemsdine Talbi [Brazil vs Morocco]
2026-06-13 19:31:17, EVENT: YELLOW_CARD 37' Casemiro [Brazil vs Morocco]
2026-06-13 19:31:17, EVENT: YELLOW_CARD 43' Roger Ibañez [Brazil vs Morocco]
2026-06-13 19:31:17, STATE_CHANGE: Brazil vs Morocco [— -> 2H]
2026-06-13 19:31:18, tokens_remaining: 2400, call: scores, phase: playing
2026-06-13 19:31:19, tokens_remaining: 2400, call: scores, phase: playing
2026-06-13 19:31:20, tokens_remaining: 2399, call: scores, phase: playing
2026-06-13 19:31:21, tokens_remaining: 2399, call: scores, phase: playing
2026-06-13 19:31:22, tokens_remaining: 2398, call: scores, phase: playing
2026-06-13 19:31:23, tokens_remaining: 2398, call: scores, phase: playing
2026-06-13 19:31:24, tokens_remaining: 2397, call: scores, phase: playing
2026-06-13 19:31:24, tokens_remaining: 2397, call: scores, phase: playing
2026-06-13 19:31:25, tokens_remaining: 2396, call: events, phase: playing
2026-06-13 19:31:26, tokens_remaining: 2395, call: scores, phase: playing
2026-06-13 19:31:27, tokens_remaining: 2395, call: scores, phase: playing
2026-06-13 19:31:28, tokens_remaining: 2394, call: scores, phase: playing
2026-06-13 19:31:29, tokens_remaining: 2394, call: scores, phase: playing
2026-06-13 19:31:30, tokens_remaining: 2393, call: scores, phase: playing
2026-06-13 19:31:31, tokens_remaining: 2393, call: scores, phase: playing
2026-06-13 19:31:32, tokens_remaining: 2392, call: scores, phase: playing
2026-06-13 19:31:33, tokens_remaining: 2392, call: scores, phase: playing
2026-06-13 19:31:34, tokens_remaining: 2391, call: scores, phase: playing
2026-06-13 19:31:35, tokens_remaining: 2390, call: events, phase: playing
2026-06-13 19:31:36, tokens_remaining: 2389, call: scores, phase: playing
2026-06-13 19:31:37, tokens_remaining: 2389, call: scores, phase: playing
2026-06-13 19:31:38, tokens_remaining: 2388, call: scores, phase: playing
2026-06-13 19:31:39, tokens_remaining: 2388, call: scores, phase: playing
2026-06-13 19:31:40, tokens_remaining: 2387, call: scores, phase: playing
2026-06-13 19:31:40, tokens_remaining: 2387, call: scores, phase: playing
2026-06-13 19:31:41, tokens_remaining: 2386, call: scores, phase: playing
2026-06-13 19:31:42, tokens_remaining: 2386, call: scores, phase: playing
2026-06-13 19:31:43, tokens_remaining: 2385, call: scores, phase: playing
2026-06-13 19:31:44, tokens_remaining: 2384, call: events, phase: playing
2026-06-13 19:31:45, tokens_remaining: 2383, call: scores, phase: playing
2026-06-13 19:31:46, tokens_remaining: 2383, call: scores, phase: playing
2026-06-13 19:31:47, tokens_remaining: 2382, call: scores, phase: playing
2026-06-13 19:31:48, tokens_remaining: 2382, call: scores, phase: playing
2026-06-13 19:31:49, tokens_remaining: 2381, call: scores, phase: playing
2026-06-13 19:31:50, tokens_remaining: 2381, call: scores, phase: playing
2026-06-13 19:31:51, tokens_remaining: 2380, call: scores, phase: playing
2026-06-13 19:31:52, tokens_remaining: 2380, call: scores, phase: playing
2026-06-13 19:31:53, tokens_remaining: 2379, call: scores, phase: playing
2026-06-13 19:31:54, tokens_remaining: 2378, call: events, phase: playing
2026-06-13 19:31:55, tokens_remaining: 2377, call: scores, phase: playing
2026-06-13 19:31:56, tokens_remaining: 2377, call: scores, phase: playing
2026-06-13 19:31:57, tokens_remaining: 2376, call: scores, phase: playing
2026-06-13 19:31:57, tokens_remaining: 2376, call: scores, phase: playing
2026-06-13 19:31:59, tokens_remaining: 2375, call: scores, phase: playing
2026-06-13 19:31:59, tokens_remaining: 2375, call: scores, phase: playing
2026-06-13 19:32:00, tokens_remaining: 2374, call: scores, phase: playing
2026-06-13 19:32:01, tokens_remaining: 2374, call: scores, phase: playing
2026-06-13 19:32:02, tokens_remaining: 2373, call: scores, phase: playing
2026-06-13 19:32:03, tokens_remaining: 2372, call: events, phase: playing
2026-06-13 19:32:04, tokens_remaining: 2371, call: scores, phase: playing
2026-06-13 19:32:05, tokens_remaining: 2371, call: scores, phase: playing
2026-06-13 19:32:06, tokens_remaining: 2370, call: scores, phase: playing
2026-06-13 19:32:07, tokens_remaining: 2370, call: scores, phase: playing
2026-06-13 19:32:08, tokens_remaining: 2369, call: scores, phase: playing
2026-06-13 19:32:09, tokens_remaining: 2369, call: scores, phase: playing
2026-06-13 19:32:10, tokens_remaining: 2368, call: scores, phase: playing
2026-06-13 19:32:11, tokens_remaining: 2368, call: scores, phase: playing
2026-06-13 19:32:12, tokens_remaining: 2367, call: scores, phase: playing
2026-06-13 19:32:13, tokens_remaining: 2366, call: events, phase: playing
2026-06-13 19:32:14, tokens_remaining: 2365, call: scores, phase: playing
2026-06-13 19:32:16, tokens_remaining: 2364, call: scores, phase: playing
2026-06-13 19:32:17, tokens_remaining: 2364, call: scores, phase: playing
2026-06-13 19:32:18, tokens_remaining: 2363, call: scores, phase: playing
2026-06-13 19:32:18, tokens_remaining: 2363, call: scores, phase: playing
2026-06-13 19:32:19, tokens_remaining: 2362, call: scores, phase: playing
2026-06-13 19:32:20, tokens_remaining: 2362, call: scores, phase: playing
2026-06-13 19:32:21, tokens_remaining: 2361, call: scores, phase: playing
2026-06-13 19:32:22, tokens_remaining: 2361, call: scores, phase: playing
2026-06-13 19:32:23, tokens_remaining: 2360, call: events, phase: playing
2026-06-13 19:32:24, tokens_remaining: 2359, call: scores, phase: playing
2026-06-13 19:32:25, tokens_remaining: 2359, call: scores, phase: playing
2026-06-13 19:32:26, tokens_remaining: 2358, call: scores, phase: playing
2026-06-13 19:32:27, tokens_remaining: 2358, call: scores, phase: playing
2026-06-13 19:32:28, tokens_remaining: 2357, call: scores, phase: playing
2026-06-13 19:32:29, tokens_remaining: 2357, call: scores, phase: playing
2026-06-13 19:32:30, tokens_remaining: 2356, call: scores, phase: playing
2026-06-13 19:32:31, tokens_remaining: 2356, call: scores, phase: playing
2026-06-13 19:32:32, tokens_remaining: 2355, call: scores, phase: playing
2026-06-13 19:32:33, tokens_remaining: 2354, call: events, phase: playing
2026-06-13 19:32:34, tokens_remaining: 2353, call: scores, phase: playing
2026-06-13 19:32:35, tokens_remaining: 2353, call: scores, phase: playing
2026-06-13 19:32:36, tokens_remaining: 2352, call: scores, phase: playing
2026-06-13 19:32:36, tokens_remaining: 2352, call: scores, phase: playing
2026-06-13 19:32:37, tokens_remaining: 2351, call: scores, phase: playing
2026-06-13 19:32:38, tokens_remaining: 2351, call: scores, phase: playing
2026-06-13 19:32:39, tokens_remaining: 2350, call: scores, phase: playing
2026-06-13 19:32:40, tokens_remaining: 2350, call: scores, phase: playing
2026-06-13 19:32:41, tokens_remaining: 2349, call: scores, phase: playing
2026-06-13 19:32:42, tokens_remaining: 2348, call: events, phase: playing
2026-06-13 19:32:43, tokens_remaining: 2347, call: scores, phase: playing
2026-06-13 19:32:44, tokens_remaining: 2347, call: scores, phase: playing
2026-06-13 19:32:45, tokens_remaining: 2346, call: scores, phase: playing
2026-06-13 19:32:46, tokens_remaining: 2346, call: scores, phase: playing
2026-06-13 19:32:47, tokens_remaining: 2345, call: scores, phase: playing
2026-06-13 19:32:47, tokens_remaining: 2345, call: scores, phase: playing
2026-06-13 19:32:49, tokens_remaining: 2344, call: scores, phase: playing
2026-06-13 19:32:49, tokens_remaining: 2344, call: scores, phase: playing
2026-06-13 19:32:50, tokens_remaining: 2343, call: scores, phase: playing
2026-06-13 19:32:51, tokens_remaining: 2342, call: events, phase: playing
2026-06-13 19:32:52, tokens_remaining: 2341, call: scores, phase: playing
2026-06-13 19:32:53, tokens_remaining: 2341, call: scores, phase: playing
2026-06-13 19:32:54, tokens_remaining: 2340, call: scores, phase: playing
2026-06-13 19:32:55, tokens_remaining: 2340, call: scores, phase: playing
2026-06-13 19:32:56, tokens_remaining: 2339, call: scores, phase: playing
2026-06-13 19:32:57, tokens_remaining: 2339, call: scores, phase: playing
2026-06-13 19:32:58, tokens_remaining: 2338, call: scores, phase: playing
2026-06-13 19:32:59, tokens_remaining: 2338, call: scores, phase: playing
2026-06-13 19:33:00, tokens_remaining: 2337, call: scores, phase: playing
2026-06-13 19:33:01, tokens_remaining: 2336, call: events, phase: playing
2026-06-13 19:33:02, tokens_remaining: 2335, call: scores, phase: playing
2026-06-13 19:33:03, tokens_remaining: 2335, call: scores, phase: playing
2026-06-13 19:33:04, tokens_remaining: 2334, call: scores, phase: playing
2026-06-13 19:33:04, tokens_remaining: 2334, call: scores, phase: playing
2026-06-13 19:33:05, tokens_remaining: 2333, call: scores, phase: playing
2026-06-13 19:33:06, tokens_remaining: 2333, call: scores, phase: playing
