2026-06-16 19:51:41, tokens_remaining: 2491, call: events, phase: pregame
2026-06-16 19:51:41, STATE_CHANGE: Argentina vs Algeria [— -> NS]
2026-06-16 19:52:42, tokens_remaining: 2490, call: scores, phase: pregame
2026-06-16 19:53:43, tokens_remaining: 2489, call: scores, phase: pregame
2026-06-16 19:54:44, tokens_remaining: 2488, call: scores, phase: pregame
2026-06-16 19:55:44, tokens_remaining: 2487, call: scores, phase: pregame
2026-06-16 19:56:45, tokens_remaining: 2486, call: scores, phase: pregame
2026-06-16 19:57:45, tokens_remaining: 2485, call: scores, phase: pregame
2026-06-16 19:58:45, tokens_remaining: 2484, call: scores, phase: pregame
2026-06-16 19:59:46, tokens_remaining: 2483, call: scores, phase: pregame
