2026-06-15 06:00:18, tokens_remaining: 2443, call: scores, phase: idle
2026-06-15 06:01:19, tokens_remaining: 2442, call: scores, phase: idle
2026-06-15 06:02:20, tokens_remaining: 2441, call: scores, phase: idle
2026-06-15 06:03:20, tokens_remaining: 2440, call: scores, phase: idle
2026-06-15 06:04:21, tokens_remaining: 2499, call: events, phase: idle
2026-06-15 06:05:21, tokens_remaining: 2498, call: scores, phase: idle
2026-06-15 06:06:22, tokens_remaining: 2497, call: scores, phase: idle
2026-06-15 06:07:22, tokens_remaining: 2496, call: scores, phase: idle
2026-06-15 06:08:23, tokens_remaining: 2495, call: scores, phase: idle
2026-06-15 06:09:24, tokens_remaining: 2494, call: scores, phase: idle
2026-06-15 06:10:24, tokens_remaining: 2493, call: scores, phase: idle
2026-06-15 06:11:25, tokens_remaining: 2492, call: scores, phase: idle
2026-06-15 06:12:26, tokens_remaining: 2491, call: scores, phase: idle
2026-06-15 06:13:26, tokens_remaining: 2490, call: scores, phase: idle
2026-06-15 06:14:27, tokens_remaining: 2489, call: events, phase: idle
2026-06-15 06:15:27, tokens_remaining: 2488, call: scores, phase: idle
2026-06-15 06:16:28, tokens_remaining: 2487, call: scores, phase: idle
2026-06-15 06:17:28, tokens_remaining: 2486, call: scores, phase: idle
2026-06-15 06:18:29, tokens_remaining: 2485, call: scores, phase: idle
2026-06-15 06:19:30, tokens_remaining: 2484, call: scores, phase: idle
2026-06-15 06:20:30, tokens_remaining: 2483, call: scores, phase: idle
2026-06-15 06:21:31, tokens_remaining: 2482, call: scores, phase: idle
2026-06-15 06:22:31, tokens_remaining: 2481, call: scores, phase: idle
2026-06-15 06:23:32, tokens_remaining: 2480, call: scores, phase: idle
2026-06-15 06:24:33, tokens_remaining: 2479, call: events, phase: idle
2026-06-15 06:25:33, tokens_remaining: 2478, call: scores, phase: idle
2026-06-15 06:26:34, tokens_remaining: 2477, call: scores, phase: idle
2026-06-15 06:27:34, tokens_remaining: 2476, call: scores, phase: idle
2026-06-15 06:28:35, tokens_remaining: 2475, call: scores, phase: idle
2026-06-15 06:29:35, tokens_remaining: 2474, call: scores, phase: idle
2026-06-15 06:30:36, tokens_remaining: 2473, call: scores, phase: idle
2026-06-15 06:31:37, tokens_remaining: 2472, call: scores, phase: idle
2026-06-15 06:32:37, tokens_remaining: 2471, call: scores, phase: idle
2026-06-15 06:33:38, tokens_remaining: 2470, call: scores, phase: idle
2026-06-15 06:34:38, tokens_remaining: 2469, call: events, phase: idle
2026-06-15 06:35:39, tokens_remaining: 2468, call: scores, phase: idle
2026-06-15 06:36:39, tokens_remaining: 2467, call: scores, phase: idle
2026-06-15 06:37:40, tokens_remaining: 2466, call: scores, phase: idle
2026-06-15 06:38:41, tokens_remaining: 2465, call: scores, phase: idle
2026-06-15 06:39:41, tokens_remaining: 2464, call: scores, phase: idle
2026-06-15 06:40:42, tokens_remaining: 2463, call: scores, phase: idle
2026-06-15 06:41:42, tokens_remaining: 2462, call: scores, phase: idle
2026-06-15 06:42:43, tokens_remaining: 2461, call: scores, phase: idle
2026-06-15 06:43:44, tokens_remaining: 2460, call: scores, phase: idle
2026-06-15 06:44:45, tokens_remaining: 2459, call: events, phase: idle
2026-06-15 06:45:45, tokens_remaining: 2458, call: scores, phase: idle
2026-06-15 06:46:46, tokens_remaining: 2457, call: scores, phase: idle
2026-06-15 06:47:46, tokens_remaining: 2456, call: scores, phase: idle
2026-06-15 06:48:47, tokens_remaining: 2455, call: scores, phase: idle
2026-06-15 06:49:47, tokens_remaining: 2454, call: scores, phase: idle
2026-06-15 06:50:48, tokens_remaining: 2453, call: scores, phase: idle
2026-06-15 06:51:48, tokens_remaining: 2452, call: scores, phase: idle
2026-06-15 06:52:50, tokens_remaining: 2451, call: scores, phase: idle
2026-06-15 06:53:51, tokens_remaining: 2450, call: scores, phase: idle
2026-06-15 06:54:51, tokens_remaining: 2449, call: events, phase: idle
2026-06-15 06:55:52, tokens_remaining: 2448, call: scores, phase: idle
2026-06-15 06:56:52, tokens_remaining: 2447, call: scores, phase: idle
2026-06-15 06:57:53, tokens_remaining: 2446, call: scores, phase: idle
2026-06-15 06:58:53, tokens_remaining: 2445, call: scores, phase: idle
2026-06-15 06:59:54, tokens_remaining: 2444, call: scores, phase: idle
