2026-06-17 06:00:56, tokens_remaining: 2491, call: scores, phase: idle
2026-06-17 06:01:56, tokens_remaining: 2490, call: scores, phase: idle
2026-06-17 06:02:57, tokens_remaining: 2489, call: scores, phase: idle
2026-06-17 06:03:57, tokens_remaining: 2488, call: scores, phase: idle
2026-06-17 06:04:58, tokens_remaining: 2487, call: scores, phase: idle
2026-06-17 06:05:59, tokens_remaining: 2486, call: scores, phase: idle
2026-06-17 06:06:59, tokens_remaining: 2485, call: scores, phase: idle
2026-06-17 06:08:00, tokens_remaining: 2484, call: scores, phase: idle
2026-06-17 06:09:00, tokens_remaining: 2483, call: scores, phase: idle
2026-06-17 06:10:01, tokens_remaining: 2482, call: events, phase: idle
2026-06-17 06:11:01, tokens_remaining: 2481, call: scores, phase: idle
2026-06-17 06:12:02, tokens_remaining: 2480, call: scores, phase: idle
2026-06-17 06:13:03, tokens_remaining: 2479, call: scores, phase: idle
2026-06-17 06:14:03, tokens_remaining: 2478, call: scores, phase: idle
2026-06-17 06:15:04, tokens_remaining: 2477, call: scores, phase: idle
2026-06-17 06:16:04, tokens_remaining: 2476, call: scores, phase: idle
2026-06-17 06:17:05, tokens_remaining: 2475, call: scores, phase: idle
2026-06-17 06:18:05, tokens_remaining: 2474, call: scores, phase: idle
2026-06-17 06:19:06, tokens_remaining: 2473, call: scores, phase: idle
2026-06-17 06:20:06, tokens_remaining: 2472, call: events, phase: idle
2026-06-17 06:21:07, tokens_remaining: 2471, call: scores, phase: idle
2026-06-17 06:22:08, tokens_remaining: 2470, call: scores, phase: idle
2026-06-17 06:23:08, tokens_remaining: 2469, call: scores, phase: idle
2026-06-17 06:24:09, tokens_remaining: 2468, call: scores, phase: idle
2026-06-17 06:25:09, tokens_remaining: 2467, call: scores, phase: idle
2026-06-17 06:26:10, tokens_remaining: 2466, call: scores, phase: idle
2026-06-17 06:27:10, tokens_remaining: 2465, call: scores, phase: idle
2026-06-17 06:28:11, tokens_remaining: 2464, call: scores, phase: idle
2026-06-17 06:29:12, tokens_remaining: 2463, call: scores, phase: idle
2026-06-17 06:30:12, tokens_remaining: 2462, call: events, phase: idle
2026-06-17 06:31:13, tokens_remaining: 2461, call: scores, phase: idle
2026-06-17 06:32:13, tokens_remaining: 2460, call: scores, phase: idle
2026-06-17 06:33:14, tokens_remaining: 2459, call: scores, phase: idle
2026-06-17 06:34:14, tokens_remaining: 2458, call: scores, phase: idle
2026-06-17 06:35:15, tokens_remaining: 2457, call: scores, phase: idle
2026-06-17 06:36:16, tokens_remaining: 2456, call: scores, phase: idle
2026-06-17 06:37:16, tokens_remaining: 2455, call: scores, phase: idle
2026-06-17 06:38:17, tokens_remaining: 2454, call: scores, phase: idle
2026-06-17 06:39:17, tokens_remaining: 2453, call: scores, phase: idle
2026-06-17 06:40:18, tokens_remaining: 2452, call: events, phase: idle
2026-06-17 06:41:18, tokens_remaining: 2451, call: scores, phase: idle
2026-06-17 06:42:19, tokens_remaining: 2450, call: scores, phase: idle
2026-06-17 06:43:19, tokens_remaining: 2449, call: scores, phase: idle
2026-06-17 06:44:21, tokens_remaining: 2448, call: scores, phase: idle
2026-06-17 06:45:22, tokens_remaining: 2447, call: scores, phase: idle
2026-06-17 06:46:22, tokens_remaining: 2446, call: scores, phase: idle
2026-06-17 06:47:23, tokens_remaining: 2445, call: scores, phase: idle
2026-06-17 06:48:23, tokens_remaining: 2444, call: scores, phase: idle
2026-06-17 06:49:24, tokens_remaining: 2443, call: scores, phase: idle
2026-06-17 06:50:25, tokens_remaining: 2442, call: events, phase: idle
2026-06-17 06:51:25, tokens_remaining: 2441, call: scores, phase: idle
2026-06-17 06:52:26, tokens_remaining: 2440, call: scores, phase: idle
2026-06-17 06:53:27, tokens_remaining: 2499, call: scores, phase: idle
2026-06-17 06:54:27, tokens_remaining: 2498, call: scores, phase: idle
2026-06-17 06:55:28, tokens_remaining: 2497, call: scores, phase: idle
2026-06-17 06:56:28, tokens_remaining: 2496, call: scores, phase: idle
2026-06-17 06:57:29, tokens_remaining: 2495, call: scores, phase: idle
2026-06-17 06:58:30, tokens_remaining: 2494, call: scores, phase: idle
2026-06-17 06:59:30, tokens_remaining: 2493, call: scores, phase: idle
