2026-06-17 04:00:47, tokens_remaining: 2484, call: scores, phase: idle
2026-06-17 04:01:48, tokens_remaining: 2483, call: scores, phase: idle
2026-06-17 04:02:48, tokens_remaining: 2482, call: scores, phase: idle
2026-06-17 04:03:49, tokens_remaining: 2481, call: scores, phase: idle
2026-06-17 04:04:49, tokens_remaining: 2480, call: scores, phase: idle
2026-06-17 04:05:50, tokens_remaining: 2479, call: scores, phase: idle
2026-06-17 04:06:51, tokens_remaining: 2478, call: scores, phase: idle
2026-06-17 04:07:51, tokens_remaining: 2477, call: scores, phase: idle
2026-06-17 04:08:52, tokens_remaining: 2476, call: events, phase: idle
2026-06-17 04:09:52, tokens_remaining: 2475, call: scores, phase: idle
2026-06-17 04:10:53, tokens_remaining: 2474, call: scores, phase: idle
2026-06-17 04:11:53, tokens_remaining: 2473, call: scores, phase: idle
2026-06-17 04:12:54, tokens_remaining: 2472, call: scores, phase: idle
2026-06-17 04:13:55, tokens_remaining: 2471, call: scores, phase: idle
2026-06-17 04:14:55, tokens_remaining: 2470, call: scores, phase: idle
2026-06-17 04:15:56, tokens_remaining: 2469, call: scores, phase: idle
2026-06-17 04:16:56, tokens_remaining: 2468, call: scores, phase: idle
2026-06-17 04:17:57, tokens_remaining: 2467, call: scores, phase: idle
2026-06-17 04:18:57, tokens_remaining: 2466, call: events, phase: idle
2026-06-17 04:19:58, tokens_remaining: 2465, call: scores, phase: idle
2026-06-17 04:20:59, tokens_remaining: 2464, call: scores, phase: idle
2026-06-17 04:21:59, tokens_remaining: 2463, call: scores, phase: idle
2026-06-17 04:23:00, tokens_remaining: 2462, call: scores, phase: idle
2026-06-17 04:24:00, tokens_remaining: 2461, call: scores, phase: idle
2026-06-17 04:25:01, tokens_remaining: 2460, call: scores, phase: idle
2026-06-17 04:26:01, tokens_remaining: 2459, call: scores, phase: idle
2026-06-17 04:27:02, tokens_remaining: 2458, call: scores, phase: idle
2026-06-17 04:28:02, tokens_remaining: 2457, call: scores, phase: idle
2026-06-17 04:29:03, tokens_remaining: 2456, call: events, phase: idle
2026-06-17 04:30:04, tokens_remaining: 2455, call: scores, phase: idle
2026-06-17 04:31:04, tokens_remaining: 2454, call: scores, phase: idle
2026-06-17 04:32:05, tokens_remaining: 2453, call: scores, phase: idle
2026-06-17 04:33:05, tokens_remaining: 2452, call: scores, phase: idle
2026-06-17 04:34:06, tokens_remaining: 2451, call: scores, phase: idle
2026-06-17 04:35:06, tokens_remaining: 2450, call: scores, phase: idle
2026-06-17 04:36:07, tokens_remaining: 2449, call: scores, phase: idle
2026-06-17 04:37:07, tokens_remaining: 2448, call: scores, phase: idle
2026-06-17 04:38:08, tokens_remaining: 2447, call: scores, phase: idle
2026-06-17 04:39:08, tokens_remaining: 2446, call: events, phase: idle
2026-06-17 04:40:09, tokens_remaining: 2445, call: scores, phase: idle
2026-06-17 04:41:09, tokens_remaining: 2444, call: scores, phase: idle
2026-06-17 04:42:10, tokens_remaining: 2443, call: scores, phase: idle
2026-06-17 04:43:11, tokens_remaining: 2442, call: scores, phase: idle
2026-06-17 04:44:12, tokens_remaining: 2441, call: scores, phase: idle
2026-06-17 04:45:12, tokens_remaining: 2440, call: scores, phase: idle
2026-06-17 04:46:13, tokens_remaining: 2499, call: scores, phase: idle
2026-06-17 04:47:13, tokens_remaining: 2498, call: scores, phase: idle
2026-06-17 04:48:14, tokens_remaining: 2497, call: scores, phase: idle
2026-06-17 04:49:14, tokens_remaining: 2496, call: events, phase: idle
2026-06-17 04:50:15, tokens_remaining: 2495, call: scores, phase: idle
2026-06-17 04:51:16, tokens_remaining: 2494, call: scores, phase: idle
2026-06-17 04:52:16, tokens_remaining: 2493, call: scores, phase: idle
2026-06-17 04:53:17, tokens_remaining: 2492, call: scores, phase: idle
2026-06-17 04:54:17, tokens_remaining: 2491, call: scores, phase: idle
2026-06-17 04:55:18, tokens_remaining: 2490, call: scores, phase: idle
2026-06-17 04:56:18, tokens_remaining: 2489, call: scores, phase: idle
2026-06-17 04:57:19, tokens_remaining: 2488, call: scores, phase: idle
2026-06-17 04:58:20, tokens_remaining: 2487, call: scores, phase: idle
2026-06-17 04:59:20, tokens_remaining: 2486, call: events, phase: idle
