2026-06-12 15:20:12, tokens_remaining: 1814, call: events, phase: idle
2026-06-12 15:20:12, STATE_CHANGE: Canada vs Bosnia and Herzegovina [— -> 1H]
2026-06-12 15:20:14, tokens_remaining: 1813, call: scores, phase: playing
2026-06-12 15:20:15, tokens_remaining: 1812, call: scores, phase: playing
2026-06-12 15:20:16, tokens_remaining: 1811, call: scores, phase: playing
2026-06-12 15:20:18, tokens_remaining: 1810, call: scores, phase: playing
2026-06-12 15:20:19, tokens_remaining: 1809, call: scores, phase: playing
2026-06-12 15:20:20, tokens_remaining: 1808, call: scores, phase: playing
2026-06-12 15:20:22, tokens_remaining: 1807, call: scores, phase: playing
2026-06-12 15:20:23, tokens_remaining: 1806, call: scores, phase: playing
2026-06-12 15:20:24, tokens_remaining: 1805, call: events, phase: playing
2026-06-12 15:20:26, tokens_remaining: 1804, call: scores, phase: playing
2026-06-12 15:20:27, tokens_remaining: 1803, call: scores, phase: playing
2026-06-12 15:20:29, tokens_remaining: 1802, call: scores, phase: playing
2026-06-12 15:20:30, tokens_remaining: 1801, call: scores, phase: playing
2026-06-12 15:20:32, tokens_remaining: 1800, call: scores, phase: playing
2026-06-12 15:20:34, tokens_remaining: 1799, call: scores, phase: playing
2026-06-12 15:20:35, tokens_remaining: 1798, call: scores, phase: playing
2026-06-12 15:20:37, tokens_remaining: 1797, call: scores, phase: playing
2026-06-12 15:20:39, tokens_remaining: 1796, call: scores, phase: playing
2026-06-12 15:20:40, tokens_remaining: 1795, call: events, phase: playing
2026-06-12 15:20:42, tokens_remaining: 1794, call: scores, phase: playing
2026-06-12 15:20:43, tokens_remaining: 1793, call: scores, phase: playing
2026-06-12 15:20:45, tokens_remaining: 1792, call: scores, phase: playing
2026-06-12 15:20:46, tokens_remaining: 1791, call: scores, phase: playing
2026-06-12 15:20:48, tokens_remaining: 1790, call: scores, phase: playing
2026-06-12 15:20:49, tokens_remaining: 1789, call: scores, phase: playing
2026-06-12 15:20:51, tokens_remaining: 1788, call: scores, phase: playing
2026-06-12 15:20:52, tokens_remaining: 1787, call: scores, phase: playing
2026-06-12 15:20:54, tokens_remaining: 1786, call: scores, phase: playing
2026-06-12 15:20:55, tokens_remaining: 1785, call: events, phase: playing
2026-06-12 15:21:03, tokens_remaining: 1784, call: scores, phase: playing
2026-06-12 15:21:04, tokens_remaining: 1783, call: scores, phase: playing
2026-06-12 15:21:06, tokens_remaining: 1782, call: scores, phase: playing
2026-06-12 15:21:07, tokens_remaining: 1781, call: scores, phase: playing
2026-06-12 15:21:09, tokens_remaining: 1780, call: scores, phase: playing
2026-06-12 15:21:10, tokens_remaining: 1779, call: scores, phase: playing
2026-06-12 15:21:11, tokens_remaining: 1778, call: scores, phase: playing
2026-06-12 15:21:13, tokens_remaining: 1777, call: scores, phase: playing
2026-06-12 15:21:14, tokens_remaining: 1776, call: scores, phase: playing
