2026-06-15 17:25:00, tokens_remaining: 1941, call: events, phase: idle
2026-06-15 17:25:00, STATE_CHANGE: Saudi Arabia vs Uruguay [— -> 1H]
2026-06-15 17:25:01, tokens_remaining: 1940, call: scores, phase: playing
2026-06-15 17:25:03, tokens_remaining: 1939, call: scores, phase: playing
2026-06-15 17:25:04, tokens_remaining: 1938, call: scores, phase: playing
2026-06-15 17:25:06, tokens_remaining: 1937, call: scores, phase: playing
2026-06-15 17:25:07, tokens_remaining: 1936, call: scores, phase: playing
2026-06-15 17:25:09, tokens_remaining: 1935, call: scores, phase: playing
2026-06-15 17:25:10, tokens_remaining: 1934, call: scores, phase: playing
2026-06-15 17:25:11, tokens_remaining: 1933, call: scores, phase: playing
2026-06-15 17:25:13, tokens_remaining: 1932, call: events, phase: playing
2026-06-15 17:25:14, tokens_remaining: 1931, call: scores, phase: playing
2026-06-15 17:25:15, tokens_remaining: 1930, call: scores, phase: playing
2026-06-15 17:25:17, tokens_remaining: 1929, call: scores, phase: playing
2026-06-15 17:25:18, tokens_remaining: 1928, call: scores, phase: playing
2026-06-15 17:25:19, tokens_remaining: 1927, call: scores, phase: playing
2026-06-15 17:25:20, tokens_remaining: 1926, call: scores, phase: playing
2026-06-15 17:25:22, tokens_remaining: 1925, call: scores, phase: playing
2026-06-15 17:25:23, tokens_remaining: 1924, call: scores, phase: playing
2026-06-15 17:25:24, tokens_remaining: 1923, call: scores, phase: playing
2026-06-15 17:25:26, tokens_remaining: 1922, call: events, phase: playing
2026-06-15 17:25:27, tokens_remaining: 1921, call: scores, phase: playing
2026-06-15 17:25:28, tokens_remaining: 1920, call: scores, phase: playing
2026-06-15 17:25:30, tokens_remaining: 1919, call: scores, phase: playing
2026-06-15 17:25:31, tokens_remaining: 1918, call: scores, phase: playing
2026-06-15 17:25:32, tokens_remaining: 1917, call: scores, phase: playing
2026-06-15 17:25:33, tokens_remaining: 1916, call: scores, phase: playing
2026-06-15 17:25:35, tokens_remaining: 1915, call: scores, phase: playing
2026-06-15 17:25:36, tokens_remaining: 1914, call: scores, phase: playing
2026-06-15 17:25:37, tokens_remaining: 1913, call: scores, phase: playing
2026-06-15 17:25:39, tokens_remaining: 1912, call: events, phase: playing
2026-06-15 17:25:40, tokens_remaining: 1911, call: scores, phase: playing
2026-06-15 17:25:41, tokens_remaining: 1910, call: scores, phase: playing
2026-06-15 17:25:43, tokens_remaining: 1909, call: scores, phase: playing
2026-06-15 17:25:44, tokens_remaining: 1908, call: scores, phase: playing
2026-06-15 17:25:45, tokens_remaining: 1907, call: scores, phase: playing
2026-06-15 17:25:46, tokens_remaining: 1906, call: scores, phase: playing
2026-06-15 17:25:48, tokens_remaining: 1905, call: scores, phase: playing
2026-06-15 17:25:49, tokens_remaining: 1904, call: scores, phase: playing
2026-06-15 17:25:50, tokens_remaining: 1903, call: scores, phase: playing
2026-06-15 17:25:52, tokens_remaining: 1902, call: events, phase: playing
2026-06-15 17:25:53, tokens_remaining: 1901, call: scores, phase: playing
2026-06-15 17:25:54, tokens_remaining: 1900, call: scores, phase: playing
2026-06-15 17:25:55, tokens_remaining: 1899, call: scores, phase: playing
2026-06-15 17:25:57, tokens_remaining: 1898, call: scores, phase: playing
2026-06-15 17:25:58, tokens_remaining: 1897, call: scores, phase: playing
2026-06-15 17:25:59, tokens_remaining: 1896, call: scores, phase: playing
2026-06-15 17:26:01, tokens_remaining: 1895, call: scores, phase: playing
2026-06-15 17:26:02, tokens_remaining: 1894, call: scores, phase: playing
2026-06-15 17:26:03, tokens_remaining: 1893, call: scores, phase: playing
2026-06-15 17:26:05, tokens_remaining: 1892, call: events, phase: playing
2026-06-15 17:26:06, tokens_remaining: 1891, call: scores, phase: playing
2026-06-15 17:26:07, tokens_remaining: 1890, call: scores, phase: playing
2026-06-15 17:26:08, tokens_remaining: 1889, call: scores, phase: playing
2026-06-15 17:26:10, tokens_remaining: 1888, call: scores, phase: playing
2026-06-15 17:26:11, tokens_remaining: 1887, call: scores, phase: playing
2026-06-15 17:26:12, tokens_remaining: 1886, call: scores, phase: playing
2026-06-15 17:26:14, tokens_remaining: 1885, call: scores, phase: playing
2026-06-15 17:26:15, tokens_remaining: 1884, call: scores, phase: playing
2026-06-15 17:26:16, tokens_remaining: 1883, call: scores, phase: playing
2026-06-15 17:26:17, tokens_remaining: 1882, call: events, phase: playing
2026-06-15 17:26:19, tokens_remaining: 1881, call: scores, phase: playing
2026-06-15 17:26:20, tokens_remaining: 1880, call: scores, phase: playing
2026-06-15 17:26:21, tokens_remaining: 1879, call: scores, phase: playing
2026-06-15 17:26:23, tokens_remaining: 1878, call: scores, phase: playing
2026-06-15 17:26:24, tokens_remaining: 1877, call: scores, phase: playing
2026-06-15 17:26:25, tokens_remaining: 1876, call: scores, phase: playing
2026-06-15 17:26:27, tokens_remaining: 1875, call: scores, phase: playing
2026-06-15 17:26:28, tokens_remaining: 1874, call: scores, phase: playing
2026-06-15 17:26:29, tokens_remaining: 1873, call: scores, phase: playing
2026-06-15 17:26:30, tokens_remaining: 1872, call: events, phase: playing
2026-06-15 17:26:32, tokens_remaining: 1871, call: scores, phase: playing
2026-06-15 17:26:33, tokens_remaining: 1870, call: scores, phase: playing
2026-06-15 17:26:34, tokens_remaining: 1869, call: scores, phase: playing
2026-06-15 17:26:36, tokens_remaining: 1868, call: scores, phase: playing
2026-06-15 17:26:37, tokens_remaining: 1867, call: scores, phase: playing
2026-06-15 17:26:38, tokens_remaining: 1866, call: scores, phase: playing
2026-06-15 17:26:39, tokens_remaining: 1865, call: scores, phase: playing
2026-06-15 17:26:41, tokens_remaining: 1864, call: scores, phase: playing
2026-06-15 17:26:42, tokens_remaining: 1863, call: scores, phase: playing
2026-06-15 17:26:43, tokens_remaining: 1862, call: events, phase: playing
2026-06-15 17:26:45, tokens_remaining: 1861, call: scores, phase: playing
2026-06-15 17:26:46, tokens_remaining: 1860, call: scores, phase: playing
2026-06-15 17:26:47, tokens_remaining: 1859, call: scores, phase: playing
2026-06-15 17:26:48, tokens_remaining: 1858, call: scores, phase: playing
2026-06-15 17:26:50, tokens_remaining: 1857, call: scores, phase: playing
2026-06-15 17:26:51, tokens_remaining: 1856, call: scores, phase: playing
2026-06-15 17:26:52, tokens_remaining: 1855, call: scores, phase: playing
2026-06-15 17:26:54, tokens_remaining: 1854, call: scores, phase: playing
2026-06-15 17:26:55, tokens_remaining: 1853, call: scores, phase: playing
2026-06-15 17:26:56, tokens_remaining: 1852, call: events, phase: playing
2026-06-15 17:26:57, tokens_remaining: 1851, call: scores, phase: playing
2026-06-15 17:26:59, tokens_remaining: 1850, call: scores, phase: playing
2026-06-15 17:27:00, tokens_remaining: 1849, call: scores, phase: playing
2026-06-15 17:27:01, tokens_remaining: 1848, call: scores, phase: playing
2026-06-15 17:27:03, tokens_remaining: 1847, call: scores, phase: playing
2026-06-15 17:27:04, tokens_remaining: 1846, call: scores, phase: playing
2026-06-15 17:27:05, tokens_remaining: 1845, call: scores, phase: playing
2026-06-15 17:27:06, tokens_remaining: 1844, call: scores, phase: playing
2026-06-15 17:27:08, tokens_remaining: 1843, call: scores, phase: playing
2026-06-15 17:27:09, tokens_remaining: 1842, call: events, phase: playing
2026-06-15 17:27:10, tokens_remaining: 1841, call: scores, phase: playing
2026-06-15 17:27:12, tokens_remaining: 1840, call: scores, phase: playing
2026-06-15 17:27:13, tokens_remaining: 1839, call: scores, phase: playing
2026-06-15 17:27:14, tokens_remaining: 1838, call: scores, phase: playing
2026-06-15 17:27:15, tokens_remaining: 1837, call: scores, phase: playing
2026-06-15 17:27:17, tokens_remaining: 1836, call: scores, phase: playing
2026-06-15 17:27:18, tokens_remaining: 1835, call: scores, phase: playing
