2026-06-19 13:00:08, tokens_remaining: 2452, call: scores, phase: idle
2026-06-19 13:01:08, tokens_remaining: 2451, call: scores, phase: idle
2026-06-19 13:02:09, tokens_remaining: 2450, call: scores, phase: idle
2026-06-19 13:03:09, tokens_remaining: 2449, call: scores, phase: idle
2026-06-19 13:04:10, tokens_remaining: 2448, call: events, phase: idle
2026-06-19 13:05:10, tokens_remaining: 2447, call: scores, phase: idle
2026-06-19 13:06:11, tokens_remaining: 2446, call: scores, phase: idle
2026-06-19 13:07:12, tokens_remaining: 2445, call: scores, phase: idle
2026-06-19 13:08:12, tokens_remaining: 2444, call: scores, phase: idle
2026-06-19 13:09:13, tokens_remaining: 2443, call: scores, phase: idle
2026-06-19 13:10:13, tokens_remaining: 2442, call: scores, phase: idle
2026-06-19 13:11:14, tokens_remaining: 2441, call: scores, phase: idle
2026-06-19 13:12:14, tokens_remaining: 2440, call: scores, phase: idle
2026-06-19 13:13:15, tokens_remaining: 2499, call: scores, phase: idle
2026-06-19 13:14:16, tokens_remaining: 2498, call: events, phase: idle
2026-06-19 13:15:16, tokens_remaining: 2497, call: scores, phase: idle
2026-06-19 13:16:17, tokens_remaining: 2496, call: scores, phase: idle
2026-06-19 13:17:17, tokens_remaining: 2495, call: scores, phase: idle
2026-06-19 13:18:18, tokens_remaining: 2494, call: scores, phase: idle
2026-06-19 13:19:18, tokens_remaining: 2493, call: scores, phase: idle
2026-06-19 13:20:19, tokens_remaining: 2492, call: scores, phase: idle
2026-06-19 13:21:19, tokens_remaining: 2491, call: scores, phase: idle
2026-06-19 13:22:20, tokens_remaining: 2490, call: scores, phase: idle
2026-06-19 13:23:20, tokens_remaining: 2489, call: scores, phase: idle
2026-06-19 13:24:21, tokens_remaining: 2488, call: events, phase: idle
2026-06-19 13:25:22, tokens_remaining: 2487, call: scores, phase: idle
2026-06-19 13:26:22, tokens_remaining: 2486, call: scores, phase: idle
2026-06-19 13:27:23, tokens_remaining: 2485, call: scores, phase: idle
2026-06-19 13:28:23, tokens_remaining: 2484, call: scores, phase: idle
2026-06-19 13:29:24, tokens_remaining: 2483, call: scores, phase: idle
2026-06-19 13:30:24, tokens_remaining: 2482, call: scores, phase: idle
2026-06-19 13:31:25, tokens_remaining: 2481, call: scores, phase: idle
2026-06-19 13:32:25, tokens_remaining: 2480, call: scores, phase: idle
2026-06-19 13:33:26, tokens_remaining: 2479, call: scores, phase: idle
2026-06-19 13:34:27, tokens_remaining: 2478, call: events, phase: idle
2026-06-19 13:35:27, tokens_remaining: 2477, call: scores, phase: idle
2026-06-19 13:36:28, tokens_remaining: 2476, call: scores, phase: idle
2026-06-19 13:37:28, tokens_remaining: 2475, call: scores, phase: idle
2026-06-19 13:38:29, tokens_remaining: 2474, call: scores, phase: idle
2026-06-19 13:39:29, tokens_remaining: 2473, call: scores, phase: idle
2026-06-19 13:40:30, tokens_remaining: 2472, call: scores, phase: idle
2026-06-19 13:41:31, tokens_remaining: 2471, call: scores, phase: idle
2026-06-19 13:42:31, tokens_remaining: 2470, call: scores, phase: idle
2026-06-19 13:43:32, tokens_remaining: 2469, call: scores, phase: idle
2026-06-19 13:44:32, tokens_remaining: 2468, call: events, phase: idle
2026-06-19 13:45:33, tokens_remaining: 2467, call: scores, phase: idle
2026-06-19 13:45:33, STATE_CHANGE: USA vs Australia [— -> NS]
2026-06-19 13:46:33, tokens_remaining: 2466, call: scores, phase: pregame
2026-06-19 13:47:34, tokens_remaining: 2465, call: scores, phase: pregame
2026-06-19 13:48:35, tokens_remaining: 2464, call: scores, phase: pregame
2026-06-19 13:49:35, tokens_remaining: 2463, call: scores, phase: pregame
2026-06-19 13:50:36, tokens_remaining: 2462, call: scores, phase: pregame
2026-06-19 13:51:36, tokens_remaining: 2461, call: scores, phase: pregame
2026-06-19 13:52:37, tokens_remaining: 2460, call: scores, phase: pregame
2026-06-19 13:53:37, tokens_remaining: 2459, call: scores, phase: pregame
2026-06-19 13:54:38, tokens_remaining: 2458, call: events, phase: pregame
2026-06-19 13:55:39, tokens_remaining: 2457, call: scores, phase: pregame
2026-06-19 13:56:39, tokens_remaining: 2456, call: scores, phase: pregame
2026-06-19 13:57:40, tokens_remaining: 2455, call: scores, phase: pregame
2026-06-19 13:58:40, tokens_remaining: 2454, call: scores, phase: pregame
