2026-06-13 14:09:23, tokens_remaining: 2452, call: events, phase: idle
2026-06-13 14:10:24, tokens_remaining: 2451, call: scores, phase: idle
2026-06-13 14:11:24, tokens_remaining: 2450, call: scores, phase: idle
2026-06-13 14:12:25, tokens_remaining: 2449, call: scores, phase: idle
2026-06-13 14:13:26, tokens_remaining: 2448, call: scores, phase: idle
2026-06-13 14:14:26, tokens_remaining: 2447, call: scores, phase: idle
2026-06-13 14:15:27, tokens_remaining: 2446, call: scores, phase: idle
2026-06-13 14:16:28, tokens_remaining: 2445, call: scores, phase: idle
2026-06-13 14:17:28, tokens_remaining: 2444, call: scores, phase: idle
2026-06-13 14:18:29, tokens_remaining: 2443, call: events, phase: idle
2026-06-13 14:19:30, tokens_remaining: 2442, call: scores, phase: idle
2026-06-13 14:20:30, tokens_remaining: 2441, call: scores, phase: idle
2026-06-13 14:21:31, tokens_remaining: 2440, call: scores, phase: idle
2026-06-13 14:22:32, tokens_remaining: 2439, call: scores, phase: idle
2026-06-13 14:23:32, tokens_remaining: 2438, call: scores, phase: idle
2026-06-13 14:24:33, tokens_remaining: 2437, call: scores, phase: idle
2026-06-13 14:25:33, tokens_remaining: 2436, call: scores, phase: idle
2026-06-13 14:26:34, tokens_remaining: 2435, call: scores, phase: idle
2026-06-13 14:27:35, tokens_remaining: 2499, call: scores, phase: idle
2026-06-13 14:28:35, tokens_remaining: 2498, call: events, phase: idle
2026-06-13 14:29:36, tokens_remaining: 2497, call: scores, phase: idle
2026-06-13 14:30:36, tokens_remaining: 2496, call: scores, phase: idle
2026-06-13 14:31:37, tokens_remaining: 2495, call: scores, phase: idle
2026-06-13 14:32:38, tokens_remaining: 2494, call: scores, phase: idle
2026-06-13 14:33:38, tokens_remaining: 2493, call: scores, phase: idle
2026-06-13 14:34:39, tokens_remaining: 2492, call: scores, phase: idle
2026-06-13 14:35:39, tokens_remaining: 2491, call: scores, phase: idle
2026-06-13 14:36:40, tokens_remaining: 2490, call: scores, phase: idle
2026-06-13 14:37:41, tokens_remaining: 2489, call: scores, phase: idle
2026-06-13 14:38:41, tokens_remaining: 2488, call: events, phase: idle
2026-06-13 14:39:42, tokens_remaining: 2487, call: scores, phase: idle
2026-06-13 14:40:42, tokens_remaining: 2486, call: scores, phase: idle
2026-06-13 14:41:43, tokens_remaining: 2485, call: scores, phase: idle
2026-06-13 14:42:44, tokens_remaining: 2484, call: scores, phase: idle
2026-06-13 14:43:44, tokens_remaining: 2483, call: scores, phase: idle
2026-06-13 14:44:45, tokens_remaining: 2482, call: scores, phase: idle
2026-06-13 14:45:45, tokens_remaining: 2481, call: scores, phase: idle
2026-06-13 14:45:45, STATE_CHANGE: Qatar vs Switzerland [— -> NS]
2026-06-13 14:46:06, tokens_remaining: 2480, call: scores, phase: pregame
2026-06-13 14:46:26, tokens_remaining: 2479, call: scores, phase: pregame
2026-06-13 14:46:47, tokens_remaining: 2478, call: events, phase: pregame
